annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
LRR_6	27	6	15144	2015	0.14026953970978	0.329650237207636
adh_short	46	9	15144	2015	0.150235782625917	0.352227432950715
AAA	41	8	15144	2015	0.170727184953109	0.39666859439654
Fer2_2	11	3	15144	2015	0.171619881657278	0.39666859439654
IBN_N	11	3	15144	2015	0.171619881657278	0.39666859439654
Pyridoxal_deC	11	3	15144	2015	0.171619881657278	0.39666859439654
Sulfate_transp	11	3	15144	2015	0.171619881657278	0.39666859439654
zf-C3HC4	11	3	15144	2015	0.171619881657278	0.39666859439654
2-Hacid_dh	6	2	15144	2015	0.184440270109547	0.414567579604027
2-Hacid_dh_C	6	2	15144	2015	0.184440270109547	0.414567579604027
CRAL_TRIO_N	6	2	15144	2015	0.184440270109547	0.414567579604027
DUF1397	6	2	15144	2015	0.184440270109547	0.414567579604027
F-box-like	29	6	15144	2015	0.180075423039897	0.414567579604027
FGGY_N	6	2	15144	2015	0.184440270109547	0.414567579604027
Glyco_hydro_1	6	2	15144	2015	0.184440270109547	0.414567579604027
Hydrolase_6	6	2	15144	2015	0.184440270109547	0.414567579604027
Hydrolase_like	6	2	15144	2015	0.184440270109547	0.414567579604027
NIF	6	2	15144	2015	0.184440270109547	0.414567579604027
Patched	6	2	15144	2015	0.184440270109547	0.414567579604027
TPR_8	23	5	15144	2015	0.182612082684913	0.414567579604027
3HCDH_N	2	1	15144	2015	0.24841571105592	0.427100696201407
Acylphosphatase	2	1	15144	2015	0.24841571105592	0.427100696201407
Ammonium_transp	2	1	15144	2015	0.24841571105592	0.427100696201407
ANAPC10	2	1	15144	2015	0.24841571105592	0.427100696201407
ANAPC4_WD40	12	3	15144	2015	0.207465882239834	0.427100696201407
B12D	2	1	15144	2015	0.24841571105592	0.427100696201407
B56	2	1	15144	2015	0.24841571105592	0.427100696201407
BACK	24	5	15144	2015	0.207119286311034	0.427100696201407
Bestrophin	2	1	15144	2015	0.24841571105592	0.427100696201407
Beta_helix	2	1	15144	2015	0.24841571105592	0.427100696201407
BolA	2	1	15144	2015	0.24841571105592	0.427100696201407
BPL_LplA_LipB	2	1	15144	2015	0.24841571105592	0.427100696201407
Calpain_III	7	2	15144	2015	0.23646757042501	0.427100696201407
Calreticulin	2	1	15144	2015	0.24841571105592	0.427100696201407
CAP_GLY	7	2	15144	2015	0.23646757042501	0.427100696201407
CBM39	7	2	15144	2015	0.23646757042501	0.427100696201407
CDC50	2	1	15144	2015	0.24841571105592	0.427100696201407
Cdc6_C	2	1	15144	2015	0.24841571105592	0.427100696201407
CEBP_ZZ	2	1	15144	2015	0.24841571105592	0.427100696201407
ChaC	2	1	15144	2015	0.24841571105592	0.427100696201407
Chibby	2	1	15144	2015	0.24841571105592	0.427100696201407
CLP1_P	2	1	15144	2015	0.24841571105592	0.427100696201407
Complex1_49kDa	2	1	15144	2015	0.24841571105592	0.427100696201407
COQ7	2	1	15144	2015	0.24841571105592	0.427100696201407
COX6A	2	1	15144	2015	0.24841571105592	0.427100696201407
CP2	2	1	15144	2015	0.24841571105592	0.427100696201407
CwfJ_C_1	2	1	15144	2015	0.24841571105592	0.427100696201407
CwfJ_C_2	2	1	15144	2015	0.24841571105592	0.427100696201407
Cyclin_C_2	2	1	15144	2015	0.24841571105592	0.427100696201407
DCX	2	1	15144	2015	0.24841571105592	0.427100696201407
Deltameth_res	2	1	15144	2015	0.24841571105592	0.427100696201407
Destabilase	2	1	15144	2015	0.24841571105592	0.427100696201407
DIRP	2	1	15144	2015	0.24841571105592	0.427100696201407
DMA	2	1	15144	2015	0.24841571105592	0.427100696201407
DNA_ligase_A_C	2	1	15144	2015	0.24841571105592	0.427100696201407
DNA_ligase_A_M	2	1	15144	2015	0.24841571105592	0.427100696201407
DNA_ligase_A_N	2	1	15144	2015	0.24841571105592	0.427100696201407
DNA_mis_repair	2	1	15144	2015	0.24841571105592	0.427100696201407
DRMBL	2	1	15144	2015	0.24841571105592	0.427100696201407
DSHCT	2	1	15144	2015	0.24841571105592	0.427100696201407
DUF1081	2	1	15144	2015	0.24841571105592	0.427100696201407
DUF1298	2	1	15144	2015	0.24841571105592	0.427100696201407
DUF2236	2	1	15144	2015	0.24841571105592	0.427100696201407
DUF4203	2	1	15144	2015	0.24841571105592	0.427100696201407
DUF4786	2	1	15144	2015	0.24841571105592	0.427100696201407
DUF4792	2	1	15144	2015	0.24841571105592	0.427100696201407
DUF4793	2	1	15144	2015	0.24841571105592	0.427100696201407
DUF725	2	1	15144	2015	0.24841571105592	0.427100696201407
DUF89	2	1	15144	2015	0.24841571105592	0.427100696201407
Dynamin_M	2	1	15144	2015	0.24841571105592	0.427100696201407
EB1	2	1	15144	2015	0.24841571105592	0.427100696201407
EHD_N	2	1	15144	2015	0.24841571105592	0.427100696201407
ELFV_dehydrog	2	1	15144	2015	0.24841571105592	0.427100696201407
ELFV_dehydrog_N	2	1	15144	2015	0.24841571105592	0.427100696201407
Engrail_1_C_sig	2	1	15144	2015	0.24841571105592	0.427100696201407
EXS	2	1	15144	2015	0.24841571105592	0.427100696201407
F420_oxidored	2	1	15144	2015	0.24841571105592	0.427100696201407
FAD_binding_3	2	1	15144	2015	0.24841571105592	0.427100696201407
FAM195	2	1	15144	2015	0.24841571105592	0.427100696201407
FF	2	1	15144	2015	0.24841571105592	0.427100696201407
FGGY_C	7	2	15144	2015	0.23646757042501	0.427100696201407
FLYWCH	7	2	15144	2015	0.23646757042501	0.427100696201407
FMN_dh	2	1	15144	2015	0.24841571105592	0.427100696201407
fn3_4	2	1	15144	2015	0.24841571105592	0.427100696201407
GCV_H	2	1	15144	2015	0.24841571105592	0.427100696201407
GED	2	1	15144	2015	0.24841571105592	0.427100696201407
Gelsolin	7	2	15144	2015	0.23646757042501	0.427100696201407
GLTP	2	1	15144	2015	0.24841571105592	0.427100696201407
Glypican	2	1	15144	2015	0.24841571105592	0.427100696201407
GoLoco	2	1	15144	2015	0.24841571105592	0.427100696201407
GpcrRhopsn4	2	1	15144	2015	0.24841571105592	0.427100696201407
HD_3	2	1	15144	2015	0.24841571105592	0.427100696201407
IF4E	2	1	15144	2015	0.24841571105592	0.427100696201407
IFRD	2	1	15144	2015	0.24841571105592	0.427100696201407
IFRD_C	2	1	15144	2015	0.24841571105592	0.427100696201407
Ion_trans_2	12	3	15144	2015	0.207465882239834	0.427100696201407
Kringle	2	1	15144	2015	0.24841571105592	0.427100696201407
L_HMGIC_fpl	2	1	15144	2015	0.24841571105592	0.427100696201407
Lactamase_B_2	2	1	15144	2015	0.24841571105592	0.427100696201407
Laminin_G_1	7	2	15144	2015	0.23646757042501	0.427100696201407
LANC_like	2	1	15144	2015	0.24841571105592	0.427100696201407
LMWPc	2	1	15144	2015	0.24841571105592	0.427100696201407
MADF_DNA_bdg	19	4	15144	2015	0.240417444337016	0.427100696201407
MAM	2	1	15144	2015	0.24841571105592	0.427100696201407
MCM2_N	2	1	15144	2015	0.24841571105592	0.427100696201407
Meis_PKNOX_N	2	1	15144	2015	0.24841571105592	0.427100696201407
Motile_Sperm	2	1	15144	2015	0.24841571105592	0.427100696201407
MRJP	13	3	15144	2015	0.244761641767442	0.427100696201407
Mtc	2	1	15144	2015	0.24841571105592	0.427100696201407
Myofilin	2	1	15144	2015	0.24841571105592	0.427100696201407
Myosin_N	2	1	15144	2015	0.24841571105592	0.427100696201407
Na_sulph_symp	2	1	15144	2015	0.24841571105592	0.427100696201407
NDUFV3	2	1	15144	2015	0.24841571105592	0.427100696201407
NIDO	2	1	15144	2015	0.24841571105592	0.427100696201407
Nrf1_DNA-bind	2	1	15144	2015	0.24841571105592	0.427100696201407
OGG_N	2	1	15144	2015	0.24841571105592	0.427100696201407
P5CR_dimer	2	1	15144	2015	0.24841571105592	0.427100696201407
ParcG	2	1	15144	2015	0.24841571105592	0.427100696201407
Perilipin	2	1	15144	2015	0.24841571105592	0.427100696201407
PID_2	2	1	15144	2015	0.24841571105592	0.427100696201407
PIP49_C	2	1	15144	2015	0.24841571105592	0.427100696201407
PMT	2	1	15144	2015	0.24841571105592	0.427100696201407
PMT_4TMC	2	1	15144	2015	0.24841571105592	0.427100696201407
PseudoU_synth_2	2	1	15144	2015	0.24841571105592	0.427100696201407
RCC1	12	3	15144	2015	0.207465882239834	0.427100696201407
Reprolysin_5	2	1	15144	2015	0.24841571105592	0.427100696201407
RRM_7	2	1	15144	2015	0.24841571105592	0.427100696201407
rRNA_proc-arch	2	1	15144	2015	0.24841571105592	0.427100696201407
S-AdoMet_synt_C	2	1	15144	2015	0.24841571105592	0.427100696201407
S-AdoMet_synt_M	2	1	15144	2015	0.24841571105592	0.427100696201407
S-AdoMet_synt_N	2	1	15144	2015	0.24841571105592	0.427100696201407
S10_plectin	2	1	15144	2015	0.24841571105592	0.427100696201407
SBF2	2	1	15144	2015	0.24841571105592	0.427100696201407
SMC_N	7	2	15144	2015	0.23646757042501	0.427100696201407
SNARE_assoc	2	1	15144	2015	0.24841571105592	0.427100696201407
SPRY	12	3	15144	2015	0.207465882239834	0.427100696201407
SPX	2	1	15144	2015	0.24841571105592	0.427100696201407
STAT_alpha	2	1	15144	2015	0.24841571105592	0.427100696201407
STAT_bind	2	1	15144	2015	0.24841571105592	0.427100696201407
STAT_int	2	1	15144	2015	0.24841571105592	0.427100696201407
Staufen_C	2	1	15144	2015	0.24841571105592	0.427100696201407
STPPase_N	2	1	15144	2015	0.24841571105592	0.427100696201407
SUZ-C	2	1	15144	2015	0.24841571105592	0.427100696201407
Tcp11	2	1	15144	2015	0.24841571105592	0.427100696201407
TPR_12	7	2	15144	2015	0.23646757042501	0.427100696201407
tRNA_int_endo	2	1	15144	2015	0.24841571105592	0.427100696201407
Tropomyosin	2	1	15144	2015	0.24841571105592	0.427100696201407
Tyr-DNA_phospho	2	1	15144	2015	0.24841571105592	0.427100696201407
UDPGP	2	1	15144	2015	0.24841571105592	0.427100696201407
vATP-synt_AC39	2	1	15144	2015	0.24841571105592	0.427100696201407
WAC_Acf1_DNA_bd	2	1	15144	2015	0.24841571105592	0.427100696201407
zf-MIZ	2	1	15144	2015	0.24841571105592	0.427100696201407
zf-NF-X1	2	1	15144	2015	0.24841571105592	0.427100696201407
zf-Nse	2	1	15144	2015	0.24841571105592	0.427100696201407
HECT	14	3	15144	2015	0.282977465393562	0.48482153161834
TSP_1	14	3	15144	2015	0.282977465393562	0.48482153161834
EGF	27	5	15144	2015	0.285909192499032	0.488989543890143
Ig_2	8	2	15144	2015	0.289094070891646	0.491861440058703
Ldl_recept_b	8	2	15144	2015	0.289094070891646	0.491861440058703
MBOAT	8	2	15144	2015	0.289094070891646	0.491861440058703
An_peroxidase	21	4	15144	2015	0.302915146021944	0.514483263607461
3HCDH	3	1	15144	2015	0.348431715693506	0.520522989907982
Acyl_transf_1	3	1	15144	2015	0.348431715693506	0.520522989907982
Aldo_ket_red	15	3	15144	2015	0.321633625564217	0.520522989907982
ATP-grasp_2	3	1	15144	2015	0.348431715693506	0.520522989907982
ATP-synt_Eps	3	1	15144	2015	0.348431715693506	0.520522989907982
B9-C2	3	1	15144	2015	0.348431715693506	0.520522989907982
Biopterin_H	3	1	15144	2015	0.348431715693506	0.520522989907982
Bromo_TP	3	1	15144	2015	0.348431715693506	0.520522989907982
bZIP_Maf	3	1	15144	2015	0.348431715693506	0.520522989907982
C_tripleX	3	1	15144	2015	0.348431715693506	0.520522989907982
Choline_transpo	3	1	15144	2015	0.348431715693506	0.520522989907982
Cullin_binding	3	1	15144	2015	0.348431715693506	0.520522989907982
DEAD_2	3	1	15144	2015	0.348431715693506	0.520522989907982
DLIC	3	1	15144	2015	0.348431715693506	0.520522989907982
DM	3	1	15144	2015	0.348431715693506	0.520522989907982
DNA_pol_B	3	1	15144	2015	0.348431715693506	0.520522989907982
DNA_pol_B_exo1	3	1	15144	2015	0.348431715693506	0.520522989907982
DNA_pol_E_B	3	1	15144	2015	0.348431715693506	0.520522989907982
DnaJ_C	9	2	15144	2015	0.341239764460332	0.520522989907982
DUF1736	3	1	15144	2015	0.348431715693506	0.520522989907982
DUF1899	3	1	15144	2015	0.348431715693506	0.520522989907982
DUF4816	3	1	15144	2015	0.348431715693506	0.520522989907982
DUF829	3	1	15144	2015	0.348431715693506	0.520522989907982
EF-hand_2	3	1	15144	2015	0.348431715693506	0.520522989907982
FAD_binding_7	3	1	15144	2015	0.348431715693506	0.520522989907982
fn3	43	7	15144	2015	0.345372585273154	0.520522989907982
Formyl_trans_N	3	1	15144	2015	0.348431715693506	0.520522989907982
FYRC	3	1	15144	2015	0.348431715693506	0.520522989907982
FYRN	3	1	15144	2015	0.348431715693506	0.520522989907982
GalKase_gal_bdg	3	1	15144	2015	0.348431715693506	0.520522989907982
Glyco_transf_43	3	1	15144	2015	0.348431715693506	0.520522989907982
Glyco_transf_8	3	1	15144	2015	0.348431715693506	0.520522989907982
GST_N	3	1	15144	2015	0.348431715693506	0.520522989907982
HATPase_c_3	3	1	15144	2015	0.348431715693506	0.520522989907982
HEAT	3	1	15144	2015	0.348431715693506	0.520522989907982
Helicase_C_2	3	1	15144	2015	0.348431715693506	0.520522989907982
IMS	3	1	15144	2015	0.348431715693506	0.520522989907982
IMS_C	3	1	15144	2015	0.348431715693506	0.520522989907982
Kinesin_assoc	3	1	15144	2015	0.348431715693506	0.520522989907982
LRRNT	3	1	15144	2015	0.348431715693506	0.520522989907982
MAP65_ASE1	3	1	15144	2015	0.348431715693506	0.520522989907982
Mpv17_PMP22	9	2	15144	2015	0.341239764460332	0.520522989907982
MT-A70	3	1	15144	2015	0.348431715693506	0.520522989907982
Myosin_head	15	3	15144	2015	0.321633625564217	0.520522989907982
Myosin_TH1	3	1	15144	2015	0.348431715693506	0.520522989907982
NAP	3	1	15144	2015	0.348431715693506	0.520522989907982
NDK	3	1	15144	2015	0.348431715693506	0.520522989907982
Neuralized	3	1	15144	2015	0.348431715693506	0.520522989907982
PAM2	3	1	15144	2015	0.348431715693506	0.520522989907982
PARP	3	1	15144	2015	0.348431715693506	0.520522989907982
PDZ_2	3	1	15144	2015	0.348431715693506	0.520522989907982
Peptidase_C2	9	2	15144	2015	0.341239764460332	0.520522989907982
Phosducin	3	1	15144	2015	0.348431715693506	0.520522989907982
Porin_3	3	1	15144	2015	0.348431715693506	0.520522989907982
Pre-SET	3	1	15144	2015	0.348431715693506	0.520522989907982
Rad60-SLD	3	1	15144	2015	0.348431715693506	0.520522989907982
ResIII	3	1	15144	2015	0.348431715693506	0.520522989907982
RFX_DNA_binding	3	1	15144	2015	0.348431715693506	0.520522989907982
Ribonuclease_3	3	1	15144	2015	0.348431715693506	0.520522989907982
Sds3	3	1	15144	2015	0.348431715693506	0.520522989907982
SPARC_Ca_bdg	3	1	15144	2015	0.348431715693506	0.520522989907982
SpoU_methylase	3	1	15144	2015	0.348431715693506	0.520522989907982
SRCR	3	1	15144	2015	0.348431715693506	0.520522989907982
SVWC	3	1	15144	2015	0.348431715693506	0.520522989907982
TFIIB	3	1	15144	2015	0.348431715693506	0.520522989907982
Tim44	3	1	15144	2015	0.348431715693506	0.520522989907982
TMC	3	1	15144	2015	0.348431715693506	0.520522989907982
TPR_6	3	1	15144	2015	0.348431715693506	0.520522989907982
TRP_2	3	1	15144	2015	0.348431715693506	0.520522989907982
UbiA	3	1	15144	2015	0.348431715693506	0.520522989907982
UNC-93	3	1	15144	2015	0.348431715693506	0.520522989907982
VGCC_alpha2	3	1	15144	2015	0.348431715693506	0.520522989907982
Vitellogenin_N	9	2	15144	2015	0.341239764460332	0.520522989907982
VWA_N	3	1	15144	2015	0.348431715693506	0.520522989907982
WD40_4	3	1	15144	2015	0.348431715693506	0.520522989907982
WSC	3	1	15144	2015	0.348431715693506	0.520522989907982
WWE	3	1	15144	2015	0.348431715693506	0.520522989907982
zf-CCHH	3	1	15144	2015	0.348431715693506	0.520522989907982
Zip	9	2	15144	2015	0.341239764460332	0.520522989907982
zf-RING_2	23	4	15144	2015	0.36688529304323	0.54725660149523
ADH_N	10	2	15144	2015	0.392101195902971	0.582210866643806
Amino_oxidase	10	2	15144	2015	0.392101195902971	0.582210866643806
EcKinase	45	7	15144	2015	0.391233221594784	0.582210866643806
2OG-FeII_Oxy_2	4	1	15144	2015	0.435143960121059	0.588194594370535
Acyltransferase	17	3	15144	2015	0.398623109346445	0.588194594370535
ADAM_spacer1	4	1	15144	2015	0.435143960121059	0.588194594370535
ADH_zinc_N_2	4	1	15144	2015	0.435143960121059	0.588194594370535
AIRS	4	1	15144	2015	0.435143960121059	0.588194594370535
AIRS_C	4	1	15144	2015	0.435143960121059	0.588194594370535
ATP-gua_Ptrans	4	1	15144	2015	0.435143960121059	0.588194594370535
ATP-gua_PtransN	4	1	15144	2015	0.435143960121059	0.588194594370535
Cation_ATPase_C	4	1	15144	2015	0.435143960121059	0.588194594370535
Cation_ATPase_N	4	1	15144	2015	0.435143960121059	0.588194594370535
CSD	4	1	15144	2015	0.435143960121059	0.588194594370535
DAN	4	1	15144	2015	0.435143960121059	0.588194594370535
DDT	4	1	15144	2015	0.435143960121059	0.588194594370535
Drf_FH3	4	1	15144	2015	0.435143960121059	0.588194594370535
DUF4773	4	1	15144	2015	0.435143960121059	0.588194594370535
EF-hand_1	4	1	15144	2015	0.435143960121059	0.588194594370535
ERAP1_C	24	4	15144	2015	0.39883849438967	0.588194594370535
FAT	4	1	15144	2015	0.435143960121059	0.588194594370535
FATC	4	1	15144	2015	0.435143960121059	0.588194594370535
FMO-like	4	1	15144	2015	0.435143960121059	0.588194594370535
GAF	4	1	15144	2015	0.435143960121059	0.588194594370535
GDP_Man_Dehyd	4	1	15144	2015	0.435143960121059	0.588194594370535
Glyoxalase	4	1	15144	2015	0.435143960121059	0.588194594370535
GMC_oxred_C	25	4	15144	2015	0.430499455572623	0.588194594370535
GMC_oxred_N	24	4	15144	2015	0.39883849438967	0.588194594370535
KAsynt_C_assoc	4	1	15144	2015	0.435143960121059	0.588194594370535
Kelch_3	4	1	15144	2015	0.435143960121059	0.588194594370535
Kelch_5	4	1	15144	2015	0.435143960121059	0.588194594370535
KR	4	1	15144	2015	0.435143960121059	0.588194594370535
Ligase_CoA	4	1	15144	2015	0.435143960121059	0.588194594370535
LPMO_10	4	1	15144	2015	0.435143960121059	0.588194594370535
LRRCT	4	1	15144	2015	0.435143960121059	0.588194594370535
MBD	4	1	15144	2015	0.435143960121059	0.588194594370535
Med26	4	1	15144	2015	0.435143960121059	0.588194594370535
Methyltransf_25	4	1	15144	2015	0.435143960121059	0.588194594370535
MIB_HERC2	4	1	15144	2015	0.435143960121059	0.588194594370535
MORN	4	1	15144	2015	0.435143960121059	0.588194594370535
NTP_transf_2	4	1	15144	2015	0.435143960121059	0.588194594370535
Nucleoside_tran	4	1	15144	2015	0.435143960121059	0.588194594370535
ParA	4	1	15144	2015	0.435143960121059	0.588194594370535
Peptidase_S10	4	1	15144	2015	0.435143960121059	0.588194594370535
PIH1	4	1	15144	2015	0.435143960121059	0.588194594370535
Pou	4	1	15144	2015	0.435143960121059	0.588194594370535
PS-DH	4	1	15144	2015	0.435143960121059	0.588194594370535
Rad4	4	1	15144	2015	0.435143960121059	0.588194594370535
RhoGEF	25	4	15144	2015	0.430499455572623	0.588194594370535
Rhomboid	4	1	15144	2015	0.435143960121059	0.588194594370535
Sad1_UNC	4	1	15144	2015	0.435143960121059	0.588194594370535
Sec63	4	1	15144	2015	0.435143960121059	0.588194594370535
Sina	4	1	15144	2015	0.435143960121059	0.588194594370535
SIX1_SD	4	1	15144	2015	0.435143960121059	0.588194594370535
TBP	4	1	15144	2015	0.435143960121059	0.588194594370535
TF_Zn_Ribbon	4	1	15144	2015	0.435143960121059	0.588194594370535
Thioesterase	4	1	15144	2015	0.435143960121059	0.588194594370535
TPR_7	4	1	15144	2015	0.435143960121059	0.588194594370535
Transferrin	4	1	15144	2015	0.435143960121059	0.588194594370535
TUDOR	17	3	15144	2015	0.398623109346445	0.588194594370535
V_ATPase_I	4	1	15144	2015	0.435143960121059	0.588194594370535
VWA_2	4	1	15144	2015	0.435143960121059	0.588194594370535
WH1	4	1	15144	2015	0.435143960121059	0.588194594370535
WSD	4	1	15144	2015	0.435143960121059	0.588194594370535
XPG_I	4	1	15144	2015	0.435143960121059	0.588194594370535
Xpo1	4	1	15144	2015	0.435143960121059	0.588194594370535
zf-C2H2_4	32	5	15144	2015	0.424804326576535	0.588194594370535
zf-HC5HC2H	4	1	15144	2015	0.435143960121059	0.588194594370535
Serpin	18	3	15144	2015	0.436274056338682	0.588909883211996
Alk_phosphatase	11	2	15144	2015	0.441097043513125	0.594601241599536
Peptidase_M1	26	4	15144	2015	0.461692286326382	0.621508846977823
ABC_tran	56	8	15144	2015	0.472948937442197	0.634982503653719
Forkhead	19	3	15144	2015	0.472997171088995	0.634982503653719
A_deaminase	5	1	15144	2015	0.510321299642596	0.642821174356997
ADK	5	1	15144	2015	0.510321299642596	0.642821174356997
Alpha_adaptinC2	5	1	15144	2015	0.510321299642596	0.642821174356997
Amidohydro_1	5	1	15144	2015	0.510321299642596	0.642821174356997
ASC	27	4	15144	2015	0.492263259165922	0.642821174356997
CHCH	5	1	15144	2015	0.510321299642596	0.642821174356997
DAGK_acc	5	1	15144	2015	0.510321299642596	0.642821174356997
DHHC	12	2	15144	2015	0.487823275767783	0.642821174356997
DUF1943	5	1	15144	2015	0.510321299642596	0.642821174356997
Dynamin_N	5	1	15144	2015	0.510321299642596	0.642821174356997
F5_F8_type_C	5	1	15144	2015	0.510321299642596	0.642821174356997
Glyco_hydro_20	5	1	15144	2015	0.510321299642596	0.642821174356997
GRAM	5	1	15144	2015	0.510321299642596	0.642821174356997
GRIP	5	1	15144	2015	0.510321299642596	0.642821174356997
Helicase_C	80	11	15144	2015	0.502873599862095	0.642821174356997
Iso_dh	5	1	15144	2015	0.510321299642596	0.642821174356997
ketoacyl-synt	5	1	15144	2015	0.510321299642596	0.642821174356997
Ketoacyl-synt_C	5	1	15144	2015	0.510321299642596	0.642821174356997
Kunitz_BPTI	5	1	15144	2015	0.510321299642596	0.642821174356997
L27	5	1	15144	2015	0.510321299642596	0.642821174356997
Lipase_GDSL	5	1	15144	2015	0.510321299642596	0.642821174356997
LisH	5	1	15144	2015	0.510321299642596	0.642821174356997
LRR_4	12	2	15144	2015	0.487823275767783	0.642821174356997
MATH	5	1	15144	2015	0.510321299642596	0.642821174356997
Methyltransf_FA	12	2	15144	2015	0.487823275767783	0.642821174356997
MIR	5	1	15144	2015	0.510321299642596	0.642821174356997
Orn_Arg_deC_N	5	1	15144	2015	0.510321299642596	0.642821174356997
Orn_DAP_Arg_deC	5	1	15144	2015	0.510321299642596	0.642821174356997
Peptidase_M19	5	1	15144	2015	0.510321299642596	0.642821174356997
Reeler	5	1	15144	2015	0.510321299642596	0.642821174356997
RINGv	5	1	15144	2015	0.510321299642596	0.642821174356997
SAP	5	1	15144	2015	0.510321299642596	0.642821174356997
Sec1	5	1	15144	2015	0.510321299642596	0.642821174356997
SMC_hinge	5	1	15144	2015	0.510321299642596	0.642821174356997
Sod_Cu	5	1	15144	2015	0.510321299642596	0.642821174356997
Spaetzle	5	1	15144	2015	0.510321299642596	0.642821174356997
Thiol-ester_cl	5	1	15144	2015	0.510321299642596	0.642821174356997
Thioredoxin_6	5	1	15144	2015	0.510321299642596	0.642821174356997
TIG	5	1	15144	2015	0.510321299642596	0.642821174356997
uDENN	5	1	15144	2015	0.510321299642596	0.642821174356997
V-set	20	3	15144	2015	0.508580851675076	0.642821174356997
VWA	5	1	15144	2015	0.510321299642596	0.642821174356997
VWC	5	1	15144	2015	0.510321299642596	0.642821174356997
WW	20	3	15144	2015	0.508580851675076	0.642821174356997
XPG_N	5	1	15144	2015	0.510321299642596	0.642821174356997
zf-H2C2_5	5	1	15144	2015	0.510321299642596	0.642821174356997
zf-UBR	5	1	15144	2015	0.510321299642596	0.642821174356997
ZU5	5	1	15144	2015	0.510321299642596	0.642821174356997
PH	43	6	15144	2015	0.517395363301246	0.650060841070797
zf-met	43	6	15144	2015	0.517395363301246	0.650060841070797
Histone	28	4	15144	2015	0.522080423040327	0.655107317003227
Arf	13	2	15144	2015	0.532016300131482	0.665020375164352
Kelch_1	13	2	15144	2015	0.532016300131482	0.665020375164352
Lig_chan-Glu_bd	13	2	15144	2015	0.532016300131482	0.665020375164352
Neur_chan_memb	21	3	15144	2015	0.542858469283932	0.677708662290768
AC_N	6	1	15144	2015	0.575497505549206	0.690562747526802
adh_short_C2	6	1	15144	2015	0.575497505549206	0.690562747526802
ADH_zinc_N	14	2	15144	2015	0.573522772587802	0.690562747526802
Cation_efflux	6	1	15144	2015	0.575497505549206	0.690562747526802
CNH	6	1	15144	2015	0.575497505549206	0.690562747526802
Cullin	6	1	15144	2015	0.575497505549206	0.690562747526802
Cullin_Nedd8	6	1	15144	2015	0.575497505549206	0.690562747526802
DENN	6	1	15144	2015	0.575497505549206	0.690562747526802
EF-hand_6	6	1	15144	2015	0.575497505549206	0.690562747526802
GATA	6	1	15144	2015	0.575497505549206	0.690562747526802
GHMP_kinases_C	6	1	15144	2015	0.575497505549206	0.690562747526802
GHMP_kinases_N	6	1	15144	2015	0.575497505549206	0.690562747526802
Glyco_hydro_16	6	1	15144	2015	0.575497505549206	0.690562747526802
GTP_EFTU_D3	6	1	15144	2015	0.575497505549206	0.690562747526802
Guanylate_cyc	22	3	15144	2015	0.575703841560609	0.690562747526802
Hairy_orange	6	1	15144	2015	0.575497505549206	0.690562747526802
Homeobox_KN	6	1	15144	2015	0.575497505549206	0.690562747526802
Hydrolase	6	1	15144	2015	0.575497505549206	0.690562747526802
Innexin	6	1	15144	2015	0.575497505549206	0.690562747526802
IRK	6	1	15144	2015	0.575497505549206	0.690562747526802
Kelch_4	6	1	15144	2015	0.575497505549206	0.690562747526802
Laminin_B	6	1	15144	2015	0.575497505549206	0.690562747526802
OTU	6	1	15144	2015	0.575497505549206	0.690562747526802
Pep_M12B_propep	6	1	15144	2015	0.575497505549206	0.690562747526802
Peptidase_M13_N	6	1	15144	2015	0.575497505549206	0.690562747526802
Phospholip_A2_2	6	1	15144	2015	0.575497505549206	0.690562747526802
polyprenyl_synt	6	1	15144	2015	0.575497505549206	0.690562747526802
PP-binding	6	1	15144	2015	0.575497505549206	0.690562747526802
RasGEF_N	6	1	15144	2015	0.575497505549206	0.690562747526802
Thyroglobulin_1	6	1	15144	2015	0.575497505549206	0.690562747526802
tRNA-synt_2	6	1	15144	2015	0.575497505549206	0.690562747526802
WH2	6	1	15144	2015	0.575497505549206	0.690562747526802
BTB	69	9	15144	2015	0.579253863704371	0.693971621552914
C2-set_2	31	4	15144	2015	0.605997699170733	0.724241152667461
DUF4806	31	4	15144	2015	0.605997699170733	0.724241152667461
MFS_1	63	8	15144	2015	0.612594760456168	0.730344118305407
THAP	15	2	15144	2015	0.612274949052969	0.730344118305407
Death	7	1	15144	2015	0.632002494736572	0.740864168471101
Disintegrin	7	1	15144	2015	0.632002494736572	0.740864168471101
Histone_H2A_C	7	1	15144	2015	0.632002494736572	0.740864168471101
Linker_histone	7	1	15144	2015	0.632002494736572	0.740864168471101
Lipocalin_2	7	1	15144	2015	0.632002494736572	0.740864168471101
MFS_1_like	7	1	15144	2015	0.632002494736572	0.740864168471101
Myotub-related	7	1	15144	2015	0.632002494736572	0.740864168471101
NHL	7	1	15144	2015	0.632002494736572	0.740864168471101
PAP2	7	1	15144	2015	0.632002494736572	0.740864168471101
PBP	7	1	15144	2015	0.632002494736572	0.740864168471101
Reprolysin	7	1	15144	2015	0.632002494736572	0.740864168471101
RNase_T	7	1	15144	2015	0.632002494736572	0.740864168471101
tRNA_anti-codon	7	1	15144	2015	0.632002494736572	0.740864168471101
