annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
V-SNARE_C	5	1	15144	975	0.283075769374996	0.377654823161502
VWA	5	1	15144	975	0.283075769374996	0.377654823161502
VWC	5	1	15144	975	0.283075769374996	0.377654823161502
Y_phosphatase	16	2	15144	975	0.275552722189996	0.377654823161502
zf-C2H2_11	5	1	15144	975	0.283075769374996	0.377654823161502
zf-H2C2_5	5	1	15144	975	0.283075769374996	0.377654823161502
ZU5	5	1	15144	975	0.283075769374996	0.377654823161502
GST_N_3	29	3	15144	975	0.286028387942509	0.380704451084319
SSF	17	2	15144	975	0.300007485601185	0.398382033205294
SH2	30	3	15144	975	0.304011319442325	0.402762096059321
Beach	6	1	15144	975	0.32924798186323	0.420582992491956
CNH	6	1	15144	975	0.32924798186323	0.420582992491956
CS	6	1	15144	975	0.32924798186323	0.420582992491956
DENN	6	1	15144	975	0.32924798186323	0.420582992491956
DEP	6	1	15144	975	0.32924798186323	0.420582992491956
FAD_binding_1	6	1	15144	975	0.32924798186323	0.420582992491956
G-alpha	6	1	15144	975	0.32924798186323	0.420582992491956
GPHH	6	1	15144	975	0.32924798186323	0.420582992491956
GST_C_2	6	1	15144	975	0.32924798186323	0.420582992491956
HATPase_c	6	1	15144	975	0.32924798186323	0.420582992491956
His_Phos_1	6	1	15144	975	0.32924798186323	0.420582992491956
HNOBA	6	1	15144	975	0.32924798186323	0.420582992491956
MyTH4	6	1	15144	975	0.32924798186323	0.420582992491956
Peptidase_M13_N	6	1	15144	975	0.32924798186323	0.420582992491956
Rap_GAP	6	1	15144	975	0.32924798186323	0.420582992491956
SAM_1	18	2	15144	975	0.324319379327937	0.420582992491956
LIM	32	3	15144	975	0.340071815315257	0.433439746752258
PBP_GOBP	61	5	15144	975	0.356352844076775	0.453179229327035
DnaJ	33	3	15144	975	0.358068994987169	0.45434976919483
ABC_membrane	20	2	15144	975	0.372194174266368	0.459327458002735
Amidase_2	7	1	15144	975	0.372449409904144	0.459327458002735
ANF_receptor	20	2	15144	975	0.372194174266368	0.459327458002735
Disintegrin	7	1	15144	975	0.372449409904144	0.459327458002735
His_Phos_2	7	1	15144	975	0.372449409904144	0.459327458002735
I-set	91	7	15144	975	0.370092638227469	0.459327458002735
KH_1	20	2	15144	975	0.372194174266368	0.459327458002735
Laminin_G_1	7	1	15144	975	0.372449409904144	0.459327458002735
PAP2	7	1	15144	975	0.372449409904144	0.459327458002735
Reprolysin	7	1	15144	975	0.372449409904144	0.459327458002735
Sema	7	1	15144	975	0.372449409904144	0.459327458002735
SOCS_box	7	1	15144	975	0.372449409904144	0.459327458002735
WW	20	2	15144	975	0.372194174266368	0.459327458002735
Kinesin	21	2	15144	975	0.395623898252213	0.486856133409512
Sugar_tr	50	4	15144	975	0.403358505114248	0.495306895527388
Cation_ATPase	8	1	15144	975	0.412871014273798	0.498413000317841
DAGK_cat	8	1	15144	975	0.412871014273798	0.498413000317841
DHC_N1	8	1	15144	975	0.412871014273798	0.498413000317841
FA_hydroxylase	8	1	15144	975	0.412871014273798	0.498413000317841
Ldl_recept_b	8	1	15144	975	0.412871014273798	0.498413000317841
Rhodanese	8	1	15144	975	0.412871014273798	0.498413000317841
Spectrin	8	1	15144	975	0.412871014273798	0.498413000317841
ZZ	8	1	15144	975	0.412871014273798	0.498413000317841
COesterase	51	4	15144	975	0.418139551136711	0.503708193457937
Ank	23	2	15144	975	0.44120518591511	0.527345988355569
BIR	9	1	15144	975	0.450691492675163	0.527345988355569
CLIP	23	2	15144	975	0.44120518591511	0.527345988355569
DnaJ_C	9	1	15144	975	0.450691492675163	0.527345988355569
FXa_inhibition	9	1	15144	975	0.450691492675163	0.527345988355569
Guanylate_kin	9	1	15144	975	0.450691492675163	0.527345988355569
NAD_binding_1	9	1	15144	975	0.450691492675163	0.527345988355569
Pkinase_Tyr	53	4	15144	975	0.447424901128523	0.527345988355569
SH3_9	23	2	15144	975	0.44120518591511	0.527345988355569
Trehalose_recp	9	1	15144	975	0.450691492675163	0.527345988355569
UBA	9	1	15144	975	0.450691492675163	0.527345988355569
Vitellogenin_N	9	1	15144	975	0.450691492675163	0.527345988355569
zf-CCHC	9	1	15144	975	0.450691492675163	0.527345988355569
Zip	9	1	15144	975	0.450691492675163	0.527345988355569
GST_C	24	2	15144	975	0.463275806814614	0.540962138427699
5_nucleotid_C	10	1	15144	975	0.486078066486971	0.560708234270829
Exo_endo_phos	10	1	15144	975	0.486078066486971	0.560708234270829
Laminin_G_2	25	2	15144	975	0.484823983064805	0.560708234270829
Peptidase_S28	10	1	15144	975	0.486078066486971	0.560708234270829
STAS	10	1	15144	975	0.486078066486971	0.560708234270829
TPR_11	10	1	15144	975	0.486078066486971	0.560708234270829
AAA_5	11	1	15144	975	0.519187217086627	0.584725642912158
AAA_6	11	1	15144	975	0.519187217086627	0.584725642912158
AAA_8	11	1	15144	975	0.519187217086627	0.584725642912158
Acyl-CoA_dh_N	11	1	15144	975	0.519187217086627	0.584725642912158
CN_hydrolase	11	1	15144	975	0.519187217086627	0.584725642912158
E1-E2_ATPase	11	1	15144	975	0.519187217086627	0.584725642912158
EF-hand_8	11	1	15144	975	0.519187217086627	0.584725642912158
HSP70	11	1	15144	975	0.519187217086627	0.584725642912158
Peptidase_M24	11	1	15144	975	0.519187217086627	0.584725642912158
RGS	11	1	15144	975	0.519187217086627	0.584725642912158
SH3_2	11	1	15144	975	0.519187217086627	0.584725642912158
Sulfate_transp	11	1	15144	975	0.519187217086627	0.584725642912158
AAA_7	12	1	15144	975	0.550165374976043	0.607629456695011
AAA_9	12	1	15144	975	0.550165374976043	0.607629456695011
Dynein_heavy	12	1	15144	975	0.550165374976043	0.607629456695011
Ion_trans_2	12	1	15144	975	0.550165374976043	0.607629456695011
Lipase	28	2	15144	975	0.546117137977323	0.607629456695011
Methyltransf_FA	12	1	15144	975	0.550165374976043	0.607629456695011
MT	12	1	15144	975	0.550165374976043	0.607629456695011
PI3_PI4_kinase	12	1	15144	975	0.550165374976043	0.607629456695011
Tubulin	12	1	15144	975	0.550165374976043	0.607629456695011
Tubulin_C	12	1	15144	975	0.550165374976043	0.607629456695011
Acyl-CoA_dh_1	13	1	15144	975	0.579149564732742	0.633514179046735
adh_short	46	3	15144	975	0.575738547719491	0.633514179046735
Astacin	13	1	15144	975	0.579149564732742	0.633514179046735
DHC_N2	13	1	15144	975	0.579149564732742	0.633514179046735
Pro_isomerase	13	1	15144	975	0.579149564732742	0.633514179046735
Ldl_recept_a	30	2	15144	975	0.584052375018299	0.637655652266633
7tm_1	81	5	15144	975	0.603706924486783	0.653167986640157
Acyl-CoA_dh_M	14	1	15144	975	0.606268008615207	0.653167986640157
Arrestin_C	14	1	15144	975	0.606268008615207	0.653167986640157
Arrestin_N	14	1	15144	975	0.606268008615207	0.653167986640157
C2-set_2	31	2	15144	975	0.602122219222576	0.653167986640157
CD36	14	1	15144	975	0.606268008615207	0.653167986640157
DSPc	14	1	15144	975	0.606268008615207	0.653167986640157
Ank_2	82	5	15144	975	0.614686854261545	0.660990948744524
Propep_M14	16	1	15144	975	0.655379889422504	0.70342465575235
cNMP_binding	17	1	15144	975	0.677590664661337	0.724539830564838
Peptidase_C14	17	1	15144	975	0.677590664661337	0.724539830564838
Mito_carr	36	2	15144	975	0.683550530189021	0.729546453715759
Acetyltransf_1	18	1	15144	975	0.698371328504478	0.741208231554009
FHA	18	1	15144	975	0.698371328504478	0.741208231554009
Tetraspannin	18	1	15144	975	0.698371328504478	0.741208231554009
zf-MYND	38	2	15144	975	0.712080722315954	0.754356386720612
CUB	20	1	15144	975	0.736004385315575	0.776817937181503
V-set	20	1	15144	975	0.736004385315575	0.776817937181503
An_peroxidase	21	1	15144	975	0.753023409668743	0.79039773331039
Ion_trans	41	2	15144	975	0.75080497589702	0.79039773331039
Neur_chan_memb	21	1	15144	975	0.753023409668743	0.79039773331039
Abhydrolase_1	22	1	15144	975	0.768946320174131	0.802684367128754
Thioredoxin	22	1	15144	975	0.768946320174131	0.802684367128754
ubiquitin	22	1	15144	975	0.768946320174131	0.802684367128754
C1_1	23	1	15144	975	0.783843644458632	0.815254500885025
TPR_8	23	1	15144	975	0.783843644458632	0.815254500885025
BACK	24	1	15144	975	0.79778137653011	0.826738958255341
HMG_box	24	1	15144	975	0.79778137653011	0.826738958255341
Cuticle_4	26	1	15144	975	0.823021100173563	0.8498102137416
UQ_con	26	1	15144	975	0.823021100173563	0.8498102137416
HLH	49	2	15144	975	0.832774434171577	0.856946673777785
Lig_chan	27	1	15144	975	0.834434939790627	0.856946673777785
LRR_6	27	1	15144	975	0.834434939790627	0.856946673777785
Histone	28	1	15144	975	0.845113376894824	0.86635500575753
F-box-like	29	1	15144	975	0.855103748522738	0.873460179618038
Peptidase_M14	29	1	15144	975	0.855103748522738	0.873460179618038
DUF4806	31	1	15144	975	0.873194618555315	0.890346655705509
zf-C2H2_4	32	1	15144	975	0.881375340245818	0.897086130624531
Pkinase	160	7	15144	975	0.89680507904665	0.911166726219995
Homeobox	87	3	15144	975	0.925015812669965	0.938159909475222
BTB	69	2	15144	975	0.942136359162345	0.951386038236732
fn3	43	1	15144	975	0.943055162245166	0.951386038236732
zf-met	43	1	15144	975	0.943055162245166	0.951386038236732
WD40	131	4	15144	975	0.972711578096236	0.979573740904675
Chitin_bind_4	167	1	15144	975	0.999986007220209	0.999986007220209
RRM_1	127	2	15144	975	0.997978632881534	0.999986007220209
Trypsin	337	7	15144	975	0.999956456546056	0.999986007220209
zf-C2H2	268	4	15144	975	0.99998039777405	0.999986007220209
