annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
Rieske	3	1	15116	1045	0.193400706135105	0.193400706135105
S8_pro-domain	3	1	15116	1045	0.193400706135105	0.193400706135105
Sacchrp_dh_NADP	3	1	15116	1045	0.193400706135105	0.193400706135105
Scramblase	3	1	15116	1045	0.193400706135105	0.193400706135105
SDF	3	1	15116	1045	0.193400706135105	0.193400706135105
SPARC_Ca_bdg	3	1	15116	1045	0.193400706135105	0.193400706135105
SVWC	3	1	15116	1045	0.193400706135105	0.193400706135105
TGFb_propeptide	3	1	15116	1045	0.193400706135105	0.193400706135105
TGS	3	1	15116	1045	0.193400706135105	0.193400706135105
tRNA-synt_His	3	1	15116	1045	0.193400706135105	0.193400706135105
UbiA	3	1	15116	1045	0.193400706135105	0.193400706135105
UNC-93	3	1	15116	1045	0.193400706135105	0.193400706135105
VHP	3	1	15116	1045	0.193400706135105	0.193400706135105
WD40_4	3	1	15116	1045	0.193400706135105	0.193400706135105
WHEP-TRS	3	1	15116	1045	0.193400706135105	0.193400706135105
zf-A20	3	1	15116	1045	0.193400706135105	0.193400706135105
zf-CCHH	3	1	15116	1045	0.193400706135105	0.193400706135105
DOMON	12	2	15116	1045	0.199405921815923	0.199405921815923
SPRY	12	2	15116	1045	0.199405921815923	0.199405921815923
Arf	13	2	15116	1045	0.225493682089074	0.225493682089074
Lig_chan-Glu_bd	13	2	15116	1045	0.225493682089074	0.225493682089074
RA	13	2	15116	1045	0.225493682089074	0.225493682089074
2OG-FeII_Oxy_2	4	1	15116	1045	0.249173634216148	0.249173634216148
ADH_zinc_N_2	4	1	15116	1045	0.249173634216148	0.249173634216148
Anoctamin	4	1	15116	1045	0.249173634216148	0.249173634216148
ATP-gua_Ptrans	4	1	15116	1045	0.249173634216148	0.249173634216148
ATP-gua_PtransN	4	1	15116	1045	0.249173634216148	0.249173634216148
Ca_chan_IQ	4	1	15116	1045	0.249173634216148	0.249173634216148
Calponin	4	1	15116	1045	0.249173634216148	0.249173634216148
CLASP_N	4	1	15116	1045	0.249173634216148	0.249173634216148
CPSase_L_D2	4	1	15116	1045	0.249173634216148	0.249173634216148
DHR-2	4	1	15116	1045	0.249173634216148	0.249173634216148
DOCK-C2	4	1	15116	1045	0.249173634216148	0.249173634216148
Dus	4	1	15116	1045	0.249173634216148	0.249173634216148
EF-hand_4	4	1	15116	1045	0.249173634216148	0.249173634216148
Flot	4	1	15116	1045	0.249173634216148	0.249173634216148
HNOB	4	1	15116	1045	0.249173634216148	0.249173634216148
Lactamase_B	4	1	15116	1045	0.249173634216148	0.249173634216148
MBD	4	1	15116	1045	0.249173634216148	0.249173634216148
MORN	4	1	15116	1045	0.249173634216148	0.249173634216148
PAN_1	4	1	15116	1045	0.249173634216148	0.249173634216148
PNP_UDP_1	4	1	15116	1045	0.249173634216148	0.249173634216148
Pou	4	1	15116	1045	0.249173634216148	0.249173634216148
SGL	4	1	15116	1045	0.249173634216148	0.249173634216148
SIR2	4	1	15116	1045	0.249173634216148	0.249173634216148
tRNA_SAD	4	1	15116	1045	0.249173634216148	0.249173634216148
V_ATPase_I	4	1	15116	1045	0.249173634216148	0.249173634216148
W2	4	1	15116	1045	0.249173634216148	0.249173634216148
WAP	4	1	15116	1045	0.249173634216148	0.249173634216148
zf-AN1	4	1	15116	1045	0.249173634216148	0.249173634216148
DSPc	14	2	15116	1045	0.251803691263448	0.251803691263448
FYVE	14	2	15116	1045	0.251803691263448	0.251803691263448
HECT	14	2	15116	1045	0.251803691263448	0.251803691263448
AMP-binding	26	3	15116	1045	0.266521016838305	0.266521016838305
SH3_1	26	3	15116	1045	0.266521016838305	0.266521016838305
MFS_1	63	6	15116	1045	0.268295014952816	0.268295014952816
A_deaminase	5	1	15116	1045	0.301093535767506	0.301093535767506
Amidohydro_1	5	1	15116	1045	0.301093535767506	0.301093535767506
Aminotran_5	5	1	15116	1045	0.301093535767506	0.301093535767506
ATP-synt_ab	5	1	15116	1045	0.301093535767506	0.301093535767506
ATP-synt_ab_N	5	1	15116	1045	0.301093535767506	0.301093535767506
BAH	5	1	15116	1045	0.301093535767506	0.301093535767506
Carn_acyltransf	5	1	15116	1045	0.301093535767506	0.301093535767506
CLTH	5	1	15116	1045	0.301093535767506	0.301093535767506
DNA_pol_A_exo1	5	1	15116	1045	0.301093535767506	0.301093535767506
Dynamin_N	5	1	15116	1045	0.301093535767506	0.301093535767506
EGF_2	5	1	15116	1045	0.301093535767506	0.301093535767506
Epimerase	5	1	15116	1045	0.301093535767506	0.301093535767506
F5_F8_type_C	5	1	15116	1045	0.301093535767506	0.301093535767506
FA	5	1	15116	1045	0.301093535767506	0.301093535767506
Frizzled	5	1	15116	1045	0.301093535767506	0.301093535767506
Glyco_hydro_31	5	1	15116	1045	0.301093535767506	0.301093535767506
GST_C_3	5	1	15116	1045	0.301093535767506	0.301093535767506
Hist_deacetyl	5	1	15116	1045	0.301093535767506	0.301093535767506
Inhibitor_I29	5	1	15116	1045	0.301093535767506	0.301093535767506
IRS	5	1	15116	1045	0.301093535767506	0.301093535767506
La	5	1	15116	1045	0.301093535767506	0.301093535767506
LisH	5	1	15116	1045	0.301093535767506	0.301093535767506
MIT	5	1	15116	1045	0.301093535767506	0.301093535767506
Na_H_Exchanger	5	1	15116	1045	0.301093535767506	0.301093535767506
Peptidase_S8	5	1	15116	1045	0.301093535767506	0.301093535767506
RINGv	5	1	15116	1045	0.301093535767506	0.301093535767506
Sec7	5	1	15116	1045	0.301093535767506	0.301093535767506
TPR_10	5	1	15116	1045	0.301093535767506	0.301093535767506
Transket_pyr	5	1	15116	1045	0.301093535767506	0.301093535767506
UBA_4	5	1	15116	1045	0.301093535767506	0.301093535767506
Aa_trans	16	2	15116	1045	0.304489849431013	0.304489849431013
Ank_4	16	2	15116	1045	0.304489849431013	0.304489849431013
GST_N_3	29	3	15116	1045	0.324545537156644	0.324545537156644
Acyltransferase	17	2	15116	1045	0.330614538113094	0.330614538113094
cNMP_binding	17	2	15116	1045	0.330614538113094	0.330614538113094
GTP_EFTU	17	2	15116	1045	0.330614538113094	0.330614538113094
DEAD	56	5	15116	1045	0.344980403916361	0.344980403916361
2-Hacid_dh	6	1	15116	1045	0.349426356568443	0.349426356568443
2-Hacid_dh_C	6	1	15116	1045	0.349426356568443	0.349426356568443
Amidase	6	1	15116	1045	0.349426356568443	0.349426356568443
Cation_efflux	6	1	15116	1045	0.349426356568443	0.349426356568443
CNH	6	1	15116	1045	0.349426356568443	0.349426356568443
Cu-oxidase	6	1	15116	1045	0.349426356568443	0.349426356568443
Cu-oxidase_2	6	1	15116	1045	0.349426356568443	0.349426356568443
Cu-oxidase_3	6	1	15116	1045	0.349426356568443	0.349426356568443
Cullin	6	1	15116	1045	0.349426356568443	0.349426356568443
Cullin_Nedd8	6	1	15116	1045	0.349426356568443	0.349426356568443
E1_dh	6	1	15116	1045	0.349426356568443	0.349426356568443
EF-hand_6	6	1	15116	1045	0.349426356568443	0.349426356568443
EMP24_GP25L	6	1	15116	1045	0.349426356568443	0.349426356568443
GHMP_kinases_C	6	1	15116	1045	0.349426356568443	0.349426356568443
GHMP_kinases_N	6	1	15116	1045	0.349426356568443	0.349426356568443
GST_C_2	6	1	15116	1045	0.349426356568443	0.349426356568443
GTP_EFTU_D3	6	1	15116	1045	0.349426356568443	0.349426356568443
HATPase_c	6	1	15116	1045	0.349426356568443	0.349426356568443
HNOBA	6	1	15116	1045	0.349426356568443	0.349426356568443
Homeobox_KN	6	1	15116	1045	0.349426356568443	0.349426356568443
Hydrolase_6	6	1	15116	1045	0.349426356568443	0.349426356568443
Hydrolase_like	6	1	15116	1045	0.349426356568443	0.349426356568443
IBR	6	1	15116	1045	0.349426356568443	0.349426356568443
Laminin_B	6	1	15116	1045	0.349426356568443	0.349426356568443
Laminin_N	6	1	15116	1045	0.349426356568443	0.349426356568443
Pep_M12B_propep	6	1	15116	1045	0.349426356568443	0.349426356568443
Phospholip_A2_2	6	1	15116	1045	0.349426356568443	0.349426356568443
RasGEF_N	6	1	15116	1045	0.349426356568443	0.349426356568443
RUN	6	1	15116	1045	0.349426356568443	0.349426356568443
TGF_beta	6	1	15116	1045	0.349426356568443	0.349426356568443
Thyroglobulin_1	6	1	15116	1045	0.349426356568443	0.349426356568443
LIM	32	3	15116	1045	0.382572494897321	0.382572494897321
ARID	7	1	15116	1045	0.394419702523835	0.394419702523835
bZIP_1	7	1	15116	1045	0.394419702523835	0.394419702523835
Death	7	1	15116	1045	0.394419702523835	0.394419702523835
Disintegrin	7	1	15116	1045	0.394419702523835	0.394419702523835
ELM2	7	1	15116	1045	0.394419702523835	0.394419702523835
His_Phos_2	7	1	15116	1045	0.394419702523835	0.394419702523835
OATP	7	1	15116	1045	0.394419702523835	0.394419702523835
PWWP	7	1	15116	1045	0.394419702523835	0.394419702523835
Sulfatase	7	1	15116	1045	0.394419702523835	0.394419702523835
ANF_receptor	20	2	15116	1045	0.406952176393426	0.406952176393426
KH_1	20	2	15116	1045	0.406952176393426	0.406952176393426
Hormone_recep	21	2	15116	1045	0.431476813080357	0.431476813080357
Annexin	8	1	15116	1045	0.436304103269258	0.436304103269258
Band_7	8	1	15116	1045	0.436304103269258	0.436304103269258
ECH_1	8	1	15116	1045	0.436304103269258	0.436304103269258
Ets	8	1	15116	1045	0.436304103269258	0.436304103269258
FA_hydroxylase	8	1	15116	1045	0.436304103269258	0.436304103269258
FCH	8	1	15116	1045	0.436304103269258	0.436304103269258
HSP20	8	1	15116	1045	0.436304103269258	0.436304103269258
Rhodanese	8	1	15116	1045	0.436304103269258	0.436304103269258
zf-B_box	8	1	15116	1045	0.436304103269258	0.436304103269258
zf-RanBP	8	1	15116	1045	0.436304103269258	0.436304103269258
EGF_CA	22	2	15116	1045	0.455448406618679	0.455448406618679
Thioredoxin	22	2	15116	1045	0.455448406618679	0.455448406618679
zf-C4	22	2	15116	1045	0.455448406618679	0.455448406618679
Mito_carr	36	3	15116	1045	0.457913759473664	0.457913759473664
ArfGap	9	1	15116	1045	0.4752941887924	0.4752941887924
CBFD_NFYB_HMF	9	1	15116	1045	0.4752941887924	0.4752941887924
Cyclin_C	9	1	15116	1045	0.4752941887924	0.4752941887924
DAO	9	1	15116	1045	0.4752941887924	0.4752941887924
DnaJ_C	9	1	15116	1045	0.4752941887924	0.4752941887924
Fz	9	1	15116	1045	0.4752941887924	0.4752941887924
LRR_9	9	1	15116	1045	0.4752941887924	0.4752941887924
MIF4G	9	1	15116	1045	0.4752941887924	0.4752941887924
Mpv17_PMP22	9	1	15116	1045	0.4752941887924	0.4752941887924
Peptidase_C2	9	1	15116	1045	0.4752941887924	0.4752941887924
SAM_2	9	1	15116	1045	0.4752941887924	0.4752941887924
UBA	9	1	15116	1045	0.4752941887924	0.4752941887924
zf-CCHC	9	1	15116	1045	0.4752941887924	0.4752941887924
Zip	9	1	15116	1045	0.4752941887924	0.4752941887924
Ank	23	2	15116	1045	0.478826181886535	0.478826181886535
PHD	23	2	15116	1045	0.478826181886535	0.478826181886535
zf-RING_2	23	2	15116	1045	0.478826181886535	0.478826181886535
Helicase_C	80	6	15116	1045	0.479765798185081	0.479765798185081
ERAP1_C	24	2	15116	1045	0.50157763222115	0.50157763222115
Aldedh	10	1	15116	1045	0.511589785053202	0.511589785053202
Aminotran_1_2	10	1	15116	1045	0.511589785053202	0.511589785053202
Gal-bind_lectin	10	1	15116	1045	0.511589785053202	0.511589785053202
PAS	10	1	15116	1045	0.511589785053202	0.511589785053202
PID	10	1	15116	1045	0.511589785053202	0.511589785053202
PP2C	10	1	15116	1045	0.511589785053202	0.511589785053202
RGS	10	1	15116	1045	0.511589785053202	0.511589785053202
STAS	10	1	15116	1045	0.511589785053202	0.511589785053202
TPR_11	10	1	15116	1045	0.511589785053202	0.511589785053202
JHBP	25	2	15116	1045	0.523677572926921	0.523677572926921
Peptidase_M1	26	2	15116	1045	0.545107285934305	0.545107285934305
FERM_C	11	1	15116	1045	0.545376934174042	0.545376934174042
FERM_N	11	1	15116	1045	0.545376934174042	0.545376934174042
IBN_N	11	1	15116	1045	0.545376934174042	0.545376934174042
Pyridoxal_deC	11	1	15116	1045	0.545376934174042	0.545376934174042
RasGEF	11	1	15116	1045	0.545376934174042	0.545376934174042
Sulfate_transp	11	1	15116	1045	0.545376934174042	0.545376934174042
zf-C3HC4	11	1	15116	1045	0.545376934174042	0.545376934174042
Lig_chan	27	2	15116	1045	0.565853747548575	0.565853747548575
zf-C3HC4_3	27	2	15116	1045	0.565853747548575	0.565853747548575
AA_permease_2	12	1	15116	1045	0.576828844388417	0.576828844388417
ANAPC4_WD40	12	1	15116	1045	0.576828844388417	0.576828844388417
BTB_2	12	1	15116	1045	0.576828844388417	0.576828844388417
DHHC	12	1	15116	1045	0.576828844388417	0.576828844388417
Ion_trans_2	12	1	15116	1045	0.576828844388417	0.576828844388417
Laminin_EGF	12	1	15116	1045	0.576828844388417	0.576828844388417
RCC1	12	1	15116	1045	0.576828844388417	0.576828844388417
Lectin_C	29	2	15116	1045	0.6052691833676	0.6052691833676
7tm_2	13	1	15116	1045	0.606106774580028	0.606106774580028
GTP_EFTU_D2	13	1	15116	1045	0.606106774580028	0.606106774580028
Kelch_1	13	1	15116	1045	0.606106774580028	0.606106774580028
MRJP	13	1	15116	1045	0.606106774580028	0.606106774580028
OB_NTP_bind	13	1	15116	1045	0.606106774580028	0.606106774580028
Pro_isomerase	13	1	15116	1045	0.606106774580028	0.606106774580028
TPR_1	13	1	15116	1045	0.606106774580028	0.606106774580028
EcKinase	45	3	15116	1045	0.610142802986487	0.610142802986487
Actin	14	1	15116	1045	0.633360857912073	0.633360857912073
Arrestin_C	14	1	15116	1045	0.633360857912073	0.633360857912073
Arrestin_N	14	1	15116	1045	0.633360857912073	0.633360857912073
bZIP_2	14	1	15116	1045	0.633360857912073	0.633360857912073
CD36	14	1	15116	1045	0.633360857912073	0.633360857912073
HA2	14	1	15116	1045	0.633360857912073	0.633360857912073
C2-set_2	31	2	15116	1045	0.641908784241669	0.641908784241669
Ig_3	95	6	15116	1045	0.649464100677244	0.649464100677244
zf-C2H2_4	32	2	15116	1045	0.659197870197958	0.659197870197958
Ank_2	82	5	15116	1045	0.677739936568768	0.677739936568768
E1_DerP2_DerF2	16	1	15116	1045	0.682346936691003	0.682346936691003
FHA	17	1	15116	1045	0.704330211602122	0.704330211602122
LRR_1	17	1	15116	1045	0.704330211602122	0.704330211602122
LSM	17	1	15116	1045	0.704330211602122	0.704330211602122
SSF	17	1	15116	1045	0.704330211602122	0.704330211602122
TUDOR	17	1	15116	1045	0.704330211602122	0.704330211602122
Pkinase_Tyr	53	3	15116	1045	0.71914693590442	0.71914693590442
Acetyltransf_1	18	1	15116	1045	0.724793482605221	0.724793482605221
Cyclin_N	18	1	15116	1045	0.724793482605221	0.724793482605221
SNF2_N	18	1	15116	1045	0.724793482605221	0.724793482605221
Forkhead	19	1	15116	1045	0.743841754606648	0.743841754606648
SNF	19	1	15116	1045	0.743841754606648	0.743841754606648
ABC_membrane	20	1	15116	1045	0.761572785038923	0.761572785038923
CAP	20	1	15116	1045	0.761572785038923	0.761572785038923
ELO	20	1	15116	1045	0.761572785038923	0.761572785038923
WW	20	1	15116	1045	0.761572785038923	0.761572785038923
AMP-binding_C	21	1	15116	1045	0.778077583636851	0.778077583636851
RhoGAP	21	1	15116	1045	0.778077583636851	0.778077583636851
UCH	21	1	15116	1045	0.778077583636851	0.778077583636851
Guanylate_cyc	22	1	15116	1045	0.793440877780573	0.793440877780573
Acyl_transf_3	23	1	15116	1045	0.807741545775757	0.807741545775757
C1_1	23	1	15116	1045	0.807741545775757	0.807741545775757
CLIP	23	1	15116	1045	0.807741545775757	0.807741545775757
TPR_8	23	1	15116	1045	0.807741545775757	0.807741545775757
BACK	24	1	15116	1045	0.821053020278131	0.821053020278131
GMC_oxred_N	24	1	15116	1045	0.821053020278131	0.821053020278131
GST_C	24	1	15116	1045	0.821053020278131	0.821053020278131
CRAL_TRIO	45	2	15116	1045	0.827582243230985	0.827582243230985
GMC_oxred_C	25	1	15116	1045	0.833443663917765	0.833443663917765
Laminin_G_2	25	1	15116	1045	0.833443663917765	0.833443663917765
Homeobox	86	4	15116	1045	0.854147854304032	0.854147854304032
ASC	27	1	15116	1045	0.855712633325124	0.855712633325124
EGF	27	1	15116	1045	0.855712633325124	0.855712633325124
TIL	27	1	15116	1045	0.855712633325124	0.855712633325124
Lipase	28	1	15116	1045	0.865705363007359	0.865705363007359
Metallophos	28	1	15116	1045	0.865705363007359	0.865705363007359
Peptidase_M14	29	1	15116	1045	0.87500665513735	0.87500665513735
Ldl_recept_a	30	1	15116	1045	0.883664310428758	0.883664310428758
Cadherin	31	1	15116	1045	0.891722827968328	0.891722827968328
DUF4806	31	1	15116	1045	0.891722827968328	0.891722827968328
DnaJ	33	1	15116	1045	0.906205289346127	0.906205289346127
zf-C2H2_6	56	2	15116	1045	0.907024680846531	0.907024680846531
PBP_GOBP	61	2	15116	1045	0.930413965752951	0.930413965752951
AAA	41	1	15116	1045	0.947197027950681	0.947197027950681
WD40	131	5	15116	1045	0.953283112294496	0.953283112294496
zf-met	43	1	15116	1045	0.954264132369135	0.954264132369135
HLH	49	1	15116	1045	0.970283266678342	0.970283266678342
CBM_14	101	3	15116	1045	0.974149521482828	0.974149521482828
LRR_8	147	5	15116	1045	0.977729603020462	0.977729603020462
ABC_tran	55	1	15116	1045	0.980695085450392	0.980695085450392
7tm_6	77	1	15116	1045	0.996036152592804	0.996036152592804
zf-C2H2	268	9	15116	1045	0.996148102122994	0.996148102122994
p450	114	2	15116	1045	0.997377341772229	0.997377341772229
Chitin_bind_4	167	3	15116	1045	0.999454063869636	0.999454063869636
Trypsin	337	8	15116	1045	0.999955318620561	0.999955318620561
