annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
Rhodanese	8	1	15116	806	0.354974806082665	0.354974806082665
ThiF	8	1	15116	806	0.354974806082665	0.354974806082665
zf-B_box	8	1	15116	806	0.354974806082665	0.354974806082665
zf-RanBP	8	1	15116	806	0.354974806082665	0.354974806082665
ERAP1_C	24	2	15116	806	0.36872638462483	0.36872638462483
GMC_oxred_N	24	2	15116	806	0.36872638462483	0.36872638462483
GMC_oxred_C	25	2	15116	806	0.388093869448513	0.388093869448513
JHBP	25	2	15116	806	0.388093869448513	0.388093869448513
ArfGap	9	1	15116	806	0.389386396385642	0.389386396385642
CBFD_NFYB_HMF	9	1	15116	806	0.389386396385642	0.389386396385642
Cyclin_C	9	1	15116	806	0.389386396385642	0.389386396385642
DAO	9	1	15116	806	0.389386396385642	0.389386396385642
DnaJ_C	9	1	15116	806	0.389386396385642	0.389386396385642
FKBP_C	9	1	15116	806	0.389386396385642	0.389386396385642
Fz	9	1	15116	806	0.389386396385642	0.389386396385642
Kazal_2	9	1	15116	806	0.389386396385642	0.389386396385642
LRR_9	9	1	15116	806	0.389386396385642	0.389386396385642
MIF4G	9	1	15116	806	0.389386396385642	0.389386396385642
Mpv17_PMP22	9	1	15116	806	0.389386396385642	0.389386396385642
Myb_DNA-binding	9	1	15116	806	0.389386396385642	0.389386396385642
NAD_binding_1	9	1	15116	806	0.389386396385642	0.389386396385642
Peptidase_C2	9	1	15116	806	0.389386396385642	0.389386396385642
SAM_2	9	1	15116	806	0.389386396385642	0.389386396385642
Sushi	9	1	15116	806	0.389386396385642	0.389386396385642
UBA	9	1	15116	806	0.389386396385642	0.389386396385642
zf-CCHC	9	1	15116	806	0.389386396385642	0.389386396385642
Zip	9	1	15116	806	0.389386396385642	0.389386396385642
Ig_3	95	6	15116	806	0.39581183405262	0.39581183405262
Peptidase_M1	26	2	15116	806	0.407193502209483	0.407193502209483
SH3_1	26	2	15116	806	0.407193502209483	0.407193502209483
UQ_con	26	2	15116	806	0.407193502209483	0.407193502209483
Aldedh	10	1	15116	806	0.421964311558289	0.421964311558289
Gal-bind_lectin	10	1	15116	806	0.421964311558289	0.421964311558289
PAS	10	1	15116	806	0.421964311558289	0.421964311558289
PID	10	1	15116	806	0.421964311558289	0.421964311558289
PP2C	10	1	15116	806	0.421964311558289	0.421964311558289
Helicase_C	80	5	15116	806	0.424416028788385	0.424416028788385
EGF	27	2	15116	806	0.425998780391599	0.425998780391599
Lig_chan	27	2	15116	806	0.425998780391599	0.425998780391599
Ank_2	82	5	15116	806	0.44561616654096	0.44561616654096
FERM_C	11	1	15116	806	0.452806146914042	0.452806146914042
FERM_N	11	1	15116	806	0.452806146914042	0.452806146914042
NUDIX	11	1	15116	806	0.452806146914042	0.452806146914042
zf-C3HC4	11	1	15116	806	0.452806146914042	0.452806146914042
GST_N_3	29	2	15116	806	0.462637858707315	0.462637858707315
Peptidase_M14	29	2	15116	806	0.462637858707315	0.462637858707315
Ldl_recept_a	30	2	15116	806	0.480435354965989	0.480435354965989
AA_permease_2	12	1	15116	806	0.482004309481887	0.482004309481887
ANAPC4_WD40	12	1	15116	806	0.482004309481887	0.482004309481887
BTB_2	12	1	15116	806	0.482004309481887	0.482004309481887
DHHC	12	1	15116	806	0.482004309481887	0.482004309481887
DOMON	12	1	15116	806	0.482004309481887	0.482004309481887
ig	12	1	15116	806	0.482004309481887	0.482004309481887
Ion_trans_2	12	1	15116	806	0.482004309481887	0.482004309481887
SPRY	12	1	15116	806	0.482004309481887	0.482004309481887
C2-set_2	31	2	15116	806	0.497865343141809	0.497865343141809
GTP_EFTU_D2	13	1	15116	806	0.509646293496558	0.509646293496558
MRJP	13	1	15116	806	0.509646293496558	0.509646293496558
OB_NTP_bind	13	1	15116	806	0.509646293496558	0.509646293496558
RA	13	1	15116	806	0.509646293496558	0.509646293496558
TPR_1	13	1	15116	806	0.509646293496558	0.509646293496558
zf-C2H2_4	32	2	15116	806	0.514916381690709	0.514916381690709
Actin	14	1	15116	806	0.535814941277911	0.535814941277911
bZIP_2	14	1	15116	806	0.535814941277911	0.535814941277911
CD36	14	1	15116	806	0.535814941277911	0.535814941277911
DSPc	14	1	15116	806	0.535814941277911	0.535814941277911
HA2	14	1	15116	806	0.535814941277911	0.535814941277911
Pkinase_Tyr	53	3	15116	806	0.542415502407673	0.542415502407673
Aa_trans	16	1	15116	806	0.58404180699678	0.58404180699678
Propep_M14	16	1	15116	806	0.58404180699678	0.58404180699678
Acyltransferase	17	1	15116	806	0.606244608557084	0.606244608557084
FHA	17	1	15116	806	0.606244608557084	0.606244608557084
LRR_1	17	1	15116	806	0.606244608557084	0.606244608557084
LSM	17	1	15116	806	0.606244608557084	0.606244608557084
TUDOR	17	1	15116	806	0.606244608557084	0.606244608557084
Cyclin_N	18	1	15116	806	0.627263672435685	0.627263672435685
Serpin	18	1	15116	806	0.627263672435685	0.627263672435685
MADF_DNA_bdg	19	1	15116	806	0.647162035133846	0.647162035133846
AAA	41	2	15116	806	0.650403221002743	0.650403221002743
KH_1	20	1	15116	806	0.665999380280705	0.665999380280705
Homeobox	86	4	15116	806	0.67979764708208	0.67979764708208
RhoGAP	21	1	15116	806	0.683832216760153	0.683832216760153
CRAL_TRIO	45	2	15116	806	0.700210015263795	0.700210015263795
EcKinase	45	2	15116	806	0.700210015263795	0.700210015263795
Guanylate_cyc	22	1	15116	806	0.700714047385613	0.700714047385613
Thioredoxin	22	1	15116	806	0.700714047385613	0.700714047385613
Acyl_transf_3	23	1	15116	806	0.716695528623667	0.716695528623667
C1_1	23	1	15116	806	0.716695528623667	0.716695528623667
CLIP	23	1	15116	806	0.716695528623667	0.716695528623667
GST_C	24	1	15116	806	0.731824621841008	0.731824621841008
Laminin_G_2	25	1	15116	806	0.746146736524029	0.746146736524029
LRR_6	27	1	15116	806	0.772539715339111	0.772539715339111
TIL	27	1	15116	806	0.772539715339111	0.772539715339111
zf-C3HC4_3	27	1	15116	806	0.772539715339111	0.772539715339111
Lipase	28	1	15116	806	0.784689823990226	0.784689823990226
F-box-like	29	1	15116	806	0.796191679893187	0.796191679893187
Lectin_C	29	1	15116	806	0.796191679893187	0.796191679893187
zf-C2H2_6	56	2	15116	806	0.807420938307027	0.807420938307027
RRM_1	127	5	15116	806	0.813888090626865	0.813888090626865
Ras	57	2	15116	806	0.815244101788992	0.815244101788992
Cadherin	31	1	15116	806	0.817386978558168	0.817386978558168
DUF4806	31	1	15116	806	0.817386978558168	0.817386978558168
DnaJ	33	1	15116	806	0.836380494729585	0.836380494729585
PBP_GOBP	61	2	15116	806	0.843763596072916	0.843763596072916
LRR_8	147	5	15116	806	0.898272000656798	0.898272000656798
HLH	49	1	15116	806	0.932075331160342	0.932075331160342
p450	114	3	15116	806	0.946671116581056	0.946671116581056
zf-C2H2	268	8	15116	806	0.97685570298794	0.97685570298794
WD40	131	2	15116	806	0.993757533303494	0.993757533303494
CBM_14	101	1	15116	806	0.996125030774856	0.996125030774856
Trypsin	337	8	15116	806	0.997765730070303	0.997765730070303
Chitin_bind_4	167	1	15116	806	0.999899246970322	0.999899246970322
