Name	Length	EffectiveLength	TPM	NumReads
Anogam_AGAP005929-RA	930	659.881	202.619687	4019.000000
Anogam_AGAP005930-RA	1395	1123.883	0.000000	0.000000
Anogam_AGAP005931-RA	1638	1366.883	52.328256	2150.000000
Anogam_AGAP005932-RA	723	454.956	1.023735	14.000000
Anogam_AGAP005933-RA	1674	1402.883	70.336189	2966.000000
Anogam_AGAP005934-RA	1188	916.883	27.539564	759.000000
Anogam_AGAP005935-RA	243	73.011	546.789443	1200.000000
Anogam_AGAP005936-RA	702	434.430	21.288945	278.000000
Anogam_AGAP005937-RA	2508	2236.883	14.813073	996.000000
Anogam_AGAP005938-RA	1539	1267.883	1.233241	47.000000
Anogam_AGAP005939-RA	3168	2896.883	0.746468	65.000000
Anogam_AGAP005940-RA	2640	2368.883	5.041734	359.000000
Anogam_AGAP005941-RA	1149	877.883	0.265272	7.000000
Anogam_AGAP005942-RA	1176	904.883	31.618061	860.000000
Anogam_AGAP005943-RA	6051	5779.883	2.538333	441.000000
Anogam_AGAP005944-RA	990	719.636	5.672320	122.699978
Anogam_AGAP005945-RA	1062	790.883	91.587303	2177.300022
Anogam_AGAP005946-RA	2166	1894.883	0.122898	7.000000
Anogam_AGAP005947-RA	456	209.090	2302.794771	14473.000000
Anogam_AGAP005948-RA	1461	1189.883	18.508997	662.000000
Anogam_AGAP005949-RB	1062	790.883	82.320466	1957.000000
Anogam_AGAP005951-RA	2307	2035.883	0.000000	0.000000
Anogam_AGAP005952-RA	3321	3049.883	21.052477	1930.000000
Anogam_AGAP005953-RA	3165	2893.883	2.851017	248.000000
Anogam_AGAP005954-RA	732	463.792	54.515383	760.000000
Anogam_AGAP005955-RA	1020	748.883	19.413181	437.000000
Anogam_AGAP005956-RA	1671	1399.883	6.796783	286.000000
Anogam_AGAP005957-RA	438	194.626	38.118259	223.000000
Anogam_AGAP005958-RA	1143	871.883	1.030231	27.000000
Anogam_AGAP005959-RA	1143	871.883	0.038157	1.000000
Anogam_AGAP005960-RA	816	546.640	1367.814029	22475.000000
Anogam_AGAP005961-RA	2313	2041.883	6.924480	425.000000
Anogam_AGAP005962-RA	2493	2221.883	16.904481	1129.000000
Anogam_AGAP005963-RA	4095	3823.883	3.480042	400.000000
Anogam_AGAP005964-RA	1362	1090.883	13.357498	438.000000
Anogam_AGAP005966-RA	534	275.821	0.000000	0.000000
Anogam_AGAP005967-RA	522	265.106	0.000000	0.000000
Anogam_AGAP005968-RA	507	251.993	0.000000	0.000000
Anogam_AGAP005969-RA	426	185.221	0.000000	0.000000
Anogam_AGAP005970-RA	354	133.957	0.496701	2.000000
Anogam_AGAP005971-RA	2085	1813.883	38.882637	2120.000000
Anogam_AGAP005972-RB	963	692.717	75.448235	1571.000000
Anogam_AGAP005973-RA	1011	739.883	18.075580	402.000000
Anogam_AGAP005975-RA	813	543.670	0.000000	0.000000
Anogam_AGAP005976-RA	1815	1543.883	10.063096	467.000000
Anogam_AGAP028397-RA	1983	1711.883	0.369240	19.000000
Anogam_AGAP005977-RA	1494	1222.883	13.411927	493.000000
Anogam_AGAP005978-RA	1356	1084.883	62.097097	2025.000000
Anogam_AGAP005979-RA	429	187.558	198.483100	1119.000000
Anogam_AGAP005980-RA	993	722.622	18.461304	401.000000
Anogam_AGAP005981-RA	1203	931.883	84.930221	2379.000000
Anogam_AGAP005982-RA	1002	730.883	22.940978	504.000000
Anogam_AGAP005983-RA	1389	1117.883	0.357120	12.000000
Anogam_AGAP005984-RB	1638	1366.883	67.320910	2766.000000
Anogam_AGAP005985-RA	1536	1264.883	14.939193	568.000000
Anogam_AGAP005986-RA	1560	1288.883	50.797314	1968.000000
Anogam_AGAP005987-RA	1437	1165.883	106.777065	3742.000000
Anogam_AGAP005988-RA	1884	1612.883	3.114607	151.000000
Anogam_AGAP005989-RA	1659	1387.883	3.355864	140.000000
Anogam_AGAP005990-RA	624	359.138	21.213068	229.000000
Anogam_AGAP005991-RA	561	300.257	2625.711807	23698.000000
Anogam_AGAP005992-RA	1554	1282.883	8.713274	336.000000
Anogam_AGAP005993-RA	1383	1111.883	1.735394	58.000000
Anogam_AGAP005994-RA	771	502.161	0.000000	0.000000
Anogam_AGAP005995-RA	1212	940.883	0.000000	0.000000
Anogam_AGAP005996-RA	318	111.593	32.495185	109.000000
Anogam_AGAP005997-RA	321	113.393	0.000000	0.000000
Anogam_AGAP005998-RA	315	109.816	15.753055	52.000000
Anogam_AGAP005999-RA	330	118.815	1.959999	7.000000
Anogam_AGAP006000-RA	315	109.816	408.064716	1347.000000
Anogam_AGAP006001-RA	321	113.393	2640.488481	9000.000000
Anogam_AGAP006002-RA	378	150.029	0.000000	0.000000
Anogam_AGAP006003-RA	372	145.954	0.000000	0.000000
Anogam_AGAP006004-RA	375	147.990	0.000000	0.000000
Anogam_AGAP006005-RA	405	169.317	0.000000	0.000000
Anogam_AGAP006006-RA	396	162.770	0.408776	2.000000
Anogam_AGAP006007-RA	351	131.984	1.764430	7.000000
Anogam_AGAP006008-RA	354	133.957	0.000000	0.000000
Anogam_AGAP006009-RA	306	104.667	0.317848	1.000000
Anogam_AGAP006010-RA	318	111.593	0.000000	0.000000
Anogam_AGAP006011-RA	303	102.936	0.000000	0.000000
Anogam_AGAP006012-RA	471	221.353	0.000000	0.000000
Anogam_AGAP006013-RA	444	199.412	0.000000	0.000000
Anogam_AGAP006014-RA	1374	1102.883	0.000000	0.000000
Anogam_AGAP006015-RA	1374	1102.883	7.541188	250.000000
Anogam_AGAP006016-RA	1344	1072.883	0.341090	11.000000
Anogam_AGAP006017-RA	3009	2737.883	12.685708	1044.000000
Anogam_AGAP006018-RA	3288	3016.883	0.408011	37.000000
Anogam_AGAP006019-RA	1848	1576.883	0.000000	0.000000
Anogam_AGAP006020-RA	1596	1324.883	0.803529	32.000000
Anogam_AGAP006021-RA	1668	1396.883	0.571584	24.000000
Anogam_AGAP006022-RA	3357	3085.883	2.565822	238.000000
Anogam_AGAP006023-RB	1725	1453.883	213.354567	9324.000000
Anogam_AGAP006024-RA	723	454.956	0.292496	4.000000
Anogam_AGAP006025-RA	648	382.101	1.480131	17.000000
Anogam_AGAP006026-RA	1329	1057.883	0.000000	0.000000
Anogam_AGAP006027-RA	2904	2632.883	0.176899	14.000000
Anogam_AGAP006028-RC	1668	1396.883	1.405145	59.000000
Anogam_AGAP006029-RA	711	443.222	0.000000	0.000000
Anogam_AGAP006030-RA	1245	973.883	8.061844	236.000000
Anogam_AGAP006031-RA	1890	1618.883	8.528286	415.000000
Anogam_AGAP006032-RA	579	316.835	0.000000	0.000000
Anogam_AGAP006033-RA	675	408.153	0.000000	0.000000
Anogam_AGAP006034-RA	3033	2761.883	0.518974	43.084571
Anogam_AGAP006035-RA	831	561.514	0.000000	0.000000
Anogam_AGAP006036-RA	2082	1810.883	0.000000	0.000000
Anogam_AGAP006037-RA	1173	901.883	798.429541	21645.000000
Anogam_AGAP006038-RA	4101	3829.883	8.773339	1010.000000
Anogam_AGAP006039-RA	1302	1030.883	5.550706	172.000000
Anogam_AGAP006040-RA	585	322.393	142.301053	1379.000000
Anogam_AGAP006041-RA	849	579.376	22.394056	390.000000
Anogam_AGAP006042-RB	3093	2821.883	3.984802	338.000000
Anogam_AGAP029130-RA	1221	949.883	28.964404	827.000000
Anogam_AGAP029102-RA	2016	1744.883	5.929570	311.000000
Anogam_AGAP006045-RA	1485	1213.883	2.302139	84.000000
Anogam_AGAP006046-RA	4353	4081.883	2.730319	335.000000
Anogam_AGAP006047-RA	1518	1246.883	10.752476	403.000000
Anogam_AGAP006048-RA	1599	1327.883	11.775170	470.000000
Anogam_AGAP006049-RA	1518	1246.883	0.720389	27.000000
Anogam_AGAP006050-RA	1650	1378.883	5.428555	225.000000
Anogam_AGAP006051-RA	2031	1759.883	12.533110	663.000000
Anogam_AGAP029185-RA	2115	1843.883	13.730312	761.000000
Anogam_AGAP006054-RA	1263	991.883	0.000000	0.000000
Anogam_AGAP006055-RA	4560	4288.883	1.714262	221.000000
Anogam_AGAP006056-RA	1380	1108.883	10.470535	349.000000
Anogam_AGAP006057-RA	357	135.944	5.383827	22.000000
Anogam_AGAP006058-RA	1170	898.883	0.000000	0.000000
Anogam_AGAP006059-RA	3546	3274.883	0.030476	3.000000
Anogam_AGAP006060-RA	384	154.275	0.000000	0.000000
Anogam_AGAP006061-RA	2994	2722.883	3.875549	317.199996
Anogam_AGAP006062-RA	4296	4024.883	2.620204	317.000000
Anogam_AGAP006063-RA	1755	1483.883	30.288992	1351.000000
Anogam_AGAP006064-RA	240	71.648	103.081082	222.000000
Anogam_AGAP006065-RA	1290	1018.883	4.995699	153.000000
Anogam_AGAP028607-RA	3432	3160.883	0.000000	0.000000
Anogam_AGAP006068-RB	2394	2122.883	18.178625	1160.000000
Anogam_AGAP006069-RA	2328	2056.883	0.000000	0.000000
Anogam_AGAP006070-RA	480	228.863	110.330351	759.000000
Anogam_AGAP006071-RA	612	347.772	23.341243	244.000000
Anogam_AGAP006072-RA	1920	1648.883	7.041492	349.000000
Anogam_AGAP006073-RA	2181	1909.883	3.135414	180.000000
Anogam_AGAP006074-RA	861	591.299	0.000000	0.000000
Anogam_AGAP006075-RA	540	281.203	0.000000	0.000000
Anogam_AGAP006076-RA	501	246.820	0.000000	0.000000
Anogam_AGAP006077-RA	612	347.772	0.000000	0.000000
Anogam_AGAP006078-RA	513	257.204	0.000000	0.000000
Anogam_AGAP006079-RA	531	273.130	0.000000	0.000000
Anogam_AGAP006080-RA	546	286.594	0.000000	0.000000
Anogam_AGAP006081-RA	471	221.353	0.000000	0.000000
Anogam_AGAP006082-RA	1719	1447.883	4.457562	194.000000
Anogam_AGAP006083-RA	4509	4237.883	1.303131	166.000000
Anogam_AGAP006084-RA	930	659.881	1.613294	32.000000
Anogam_AGAP006085-RA	942	671.827	6.982174	141.000000
Anogam_AGAP006086-RA	1149	877.883	0.000000	0.000000
Anogam_AGAP006087-RA	1932	1660.883	0.000000	0.000000
Anogam_AGAP006088-RA	1437	1165.883	2.311315	81.000000
Anogam_AGAP006089-RA	1872	1600.883	3.408637	164.025434
Anogam_AGAP006090-RA	1299	1027.883	53.727124	1660.000000
Anogam_AGAP006091-RA	975	704.676	12.463605	264.000000
Anogam_AGAP006092-RA	2079	1807.883	12.605189	685.000000
Anogam_AGAP006093-RA	468	218.862	0.000000	0.000000
Anogam_AGAP028451-RA	1296	1024.883	0.097381	3.000000
Anogam_AGAP006094-RA	4191	3919.883	0.577118	68.000000
Anogam_AGAP006095-RA	453	206.662	0.000000	0.000000
Anogam_AGAP006096-RA	1575	1303.883	64.730803	2537.000000
Anogam_AGAP006097-RA	1662	1390.883	29.946279	1252.000000
Anogam_AGAP006098-RA	780	511.045	59.630085	916.000000
Anogam_AGAP006099-RA	1320	1048.883	198.870184	6270.000000
Anogam_AGAP006100-RA	732	463.792	37.084807	517.000000
Anogam_AGAP006101-RA	1206	934.883	38.147556	1072.000000
Anogam_AGAP006102-RA	435	192.265	274.084470	1584.000000
Anogam_AGAP006103-RB	621	356.295	186.745286	2000.000000
Anogam_AGAP006104-RA	906	636.000	32.954344	630.000000
Anogam_AGAP006105-RA	600	336.441	2.768712	28.000000
Anogam_AGAP006106-RA	285	93.189	38.555455	108.000000
Anogam_AGAP006107-RA	6909	6637.883	4.280134	854.000000
Anogam_AGAP006108-RA	1209	937.883	21.673136	611.000000
Anogam_AGAP006109-RA	765	496.249	18.301720	273.000000
Anogam_AGAP006111-RA	1914	1642.883	0.546747	27.000000
Anogam_AGAP028398-RA	1095	823.883	4.805191	119.000000
Anogam_AGAP029121-RA	2343	2071.883	1.348786	84.000000
Anogam_AGAP006115-RA	4050	3778.883	2.585311	293.661633
Anogam_AGAP006116-RA	3627	3355.883	6.205783	626.000000
Anogam_AGAP028452-RA	1542	1270.883	3.560102	136.000000
Anogam_AGAP006117-RA	987	716.643	22.839743	492.000000
Anogam_AGAP006118-RA	1536	1264.883	1.788495	68.000000
Anogam_AGAP006119-RA	1320	1048.883	10.625440	335.000000
Anogam_AGAP006120-RA	2700	2428.883	2.903744	212.000000
Anogam_AGAP006121-RA	1476	1204.883	24.242578	878.000000
Anogam_AGAP006122-RA	2025	1753.883	4.874854	257.000000
Anogam_AGAP006123-RA	168	44.136	53.517605	71.000000
Anogam_AGAP006124-RA	1671	1399.883	13.189562	555.000000
Anogam_AGAP006125-RA	618	353.448	47.627091	506.000000
Anogam_AGAP006126-RB	1140	868.883	0.765769	20.000000
Anogam_AGAP006127-RA	966	695.706	5.881778	123.000000
Anogam_AGAP006128-RA	5469	5197.883	16.967282	2651.000000
Anogam_AGAP028053-RA	951	680.784	10.555365	216.000000
Anogam_AGAP006129-RA	1191	919.883	7.739455	214.000000
Anogam_AGAP006130-RA	1620	1348.883	56.972706	2310.000000
Anogam_AGAP006131-RA	1296	1024.883	11.491009	354.000000
Anogam_AGAP006132-RA	948	677.795	1.717904	35.000000
Anogam_AGAP006133-RA	8145	7873.883	6.561627	1553.000000
Anogam_AGAP006134-RA	729	460.842	1.443801	20.000000
Anogam_AGAP006135-RA	393	160.630	1.656889	8.000000
Anogam_AGAP006136-RA	1110	838.883	29.663980	748.000000
Anogam_AGAP006137-RA	324	115.215	3.753746	13.000000
Anogam_AGAP006138-RA	2022	1750.883	8.132344	428.000000
Anogam_AGAP006139-RB	1881	1609.883	14.878780	720.000000
Anogam_AGAP006140-RA	405	169.317	20.827363	106.000000
Anogam_AGAP006141-RB	870	600.229	56.977772	1028.000000
Anogam_AGAP006142-RA	894	624.072	7.889613	148.000000
Anogam_AGAP006143-RA	1155	883.883	0.000000	0.000000
Anogam_AGAP006144-RA	861	591.299	0.112526	2.000000
Anogam_AGAP006145-RA	585	322.393	0.309574	3.000000
Anogam_AGAP006146-RA	591	328.006	0.000000	0.000000
Anogam_AGAP006147-RA	1077	805.883	1.114605	27.000000
Anogam_AGAP006148-RA	387	156.400	0.000000	0.000000
Anogam_AGAP006149-RA	417	178.270	0.933082	5.000000
Anogam_AGAP006150-RA	342	126.251	0.000000	0.000000
Anogam_AGAP006151-RA	405	169.317	0.000000	0.000000
Anogam_AGAP006152-RA	1407	1135.883	0.000000	0.000000
Anogam_AGAP006153-RA	303	102.936	0.000000	0.000000
Anogam_AGAP006154-RA	180	47.810	0.000000	0.000000
Anogam_AGAP006155-RA	537	278.500	0.000000	0.000000
Anogam_AGAP006156-RA	765	496.249	0.000000	0.000000
Anogam_AGAP006157-RA	684	416.907	1.037368	13.000000
Anogam_AGAP006158-RA	3330	3058.883	0.097883	9.000000
Anogam_AGAP006159-RA	729	460.842	26.565942	368.000000
Anogam_AGAP006160-RA	927	656.895	21.523952	425.000000
Anogam_AGAP006161-RA	546	286.594	61.755148	532.000000
Anogam_AGAP006162-RA	939	668.840	9.798800	197.000000
Anogam_AGAP006163-RA	594	330.817	8.045097	80.000000
Anogam_AGAP006164-RA	948	677.795	6.822533	139.000000
Anogam_AGAP006165-RA	10257	9985.883	2.695331	809.039128
Anogam_AGAP006166-RA	2811	2539.883	0.065492	5.000000
Anogam_AGAP006167-RA	1212	940.883	0.565736	16.000000
Anogam_AGAP006168-RA	2046	1774.883	1.030913	55.000000
Anogam_AGAP006169-RA	1197	925.883	0.000000	0.000000
Anogam_AGAP006170-RA	687	419.818	0.000000	0.000000
Anogam_AGAP006171-RA	2034	1762.883	6.057740	321.000000
Anogam_AGAP006172-RA	396	162.770	0.000000	0.000000
Anogam_AGAP006173-RA	882	612.147	15.706190	289.000000
Anogam_AGAP006174-RA	654	387.865	0.000000	0.000000
Anogam_AGAP006175-RA	999	727.883	5.073301	111.000000
Anogam_AGAP006176-RA	2271	1999.883	0.066540	4.000000
Anogam_AGAP006177-RA	516	259.825	167.349260	1307.000000
Anogam_AGAP006178-RA	516	259.825	0.000000	0.000000
Anogam_AGAP006179-RA	564	302.997	23.935792	218.000000
Anogam_AGAP006180-RA	2142	1870.883	0.017782	1.000000
Anogam_AGAP006181-RA	465	216.384	0.461237	3.000000
Anogam_AGAP006182-RA	486	233.953	0.000000	0.000000
Anogam_AGAP006183-RA	1512	1240.883	5.522879	206.000000
Anogam_AGAP006184-RA	2154	1882.883	13.092542	741.000000
Anogam_AGAP006185-RA	1707	1435.883	0.000000	0.000000
Anogam_AGAP006186-RE	3057	2785.883	13.995674	1172.000000
Anogam_AGAP006187-RA	636	370.606	1.615807	18.000000
Anogam_AGAP006188-RA	4902	4630.883	2.162379	301.000000
Anogam_AGAP006190-RA	936	665.856	0.449667	9.000000
Anogam_AGAP006191-RA	1083	811.883	102.687139	2505.995426
Anogam_AGAP006192-RA	1041	769.883	24.544424	568.000000
Anogam_AGAP006193-RA	645	379.228	77.374377	882.000000
Anogam_AGAP006194-RA	567	305.732	31.773965	292.000000
Anogam_AGAP006195-RA	621	356.295	2.427689	26.000000
Anogam_AGAP006196-RA	573	311.273	0.000000	0.000000
Anogam_AGAP006197-RA	579	316.835	0.735010	7.000000
Anogam_AGAP006198-RA	621	356.295	0.280118	3.000000
Anogam_AGAP006199-RA	561	300.257	0.221598	2.000000
Anogam_AGAP006200-RA	573	311.273	0.000000	0.000000
Anogam_AGAP006201-RA	681	413.994	2.169697	27.000000
Anogam_AGAP006202-RA	192	52.147	36.364376	57.000000
Anogam_AGAP006203-RA	1320	1048.883	11.672126	368.000000
Anogam_AGAP006204-RA	240	71.648	394.679820	850.000000
Anogam_AGAP006205-RA	3063	2791.883	6.982798	586.000000
Anogam_AGAP006206-RA	1317	1045.883	102.296816	3216.000000
Anogam_AGAP006207-RA	1248	976.883	0.919497	27.000000
Anogam_AGAP006208-RA	1320	1048.883	0.000000	0.000000
Anogam_AGAP006209-RA	1284	1012.883	47.264025	1439.000000
Anogam_AGAP006210-RA	876	606.183	0.000000	0.000000
Anogam_AGAP006211-RA	345	128.143	0.000000	0.000000
Anogam_AGAP006212-RA	792	522.902	0.000000	0.000000
Anogam_AGAP006213-RA	723	454.956	0.073124	1.000000
Anogam_AGAP028453-RA	387	156.400	5.955948	28.000000
Anogam_AGAP006214-RA	939	668.840	0.000000	0.000000
Anogam_AGAP006215-RA	1536	1264.883	0.841645	32.000000
Anogam_AGAP006216-RA	1578	1306.883	10.691576	420.000000
Anogam_AGAP006217-RA	318	111.593	9.241750	31.000000
Anogam_AGAP006218-RA	1422	1150.883	2.399253	83.000000
Anogam_AGAP006219-RA	2442	2170.883	0.612992	40.000208
Anogam_AGAP006220-RA	3450	3178.883	9.513020	909.000000
Anogam_AGAP006221-RA	3705	3433.883	0.077506	8.000000
Anogam_AGAP006222-RA	1590	1318.883	0.975960	38.690909
Anogam_AGAP006223-RA	1590	1318.883	0.436613	17.309091
Anogam_AGAP006224-RA	3813	3541.883	1.119053	119.139489
Anogam_AGAP006225-RA	3795	3523.883	3.671144	388.860511
Anogam_AGAP006226-RA	3798	3526.883	0.811216	86.000000
Anogam_AGAP006227-RA	1629	1357.883	4.508007	184.000000
Anogam_AGAP006228-RA	1623	1351.883	17.472232	710.000000
Anogam_AGAP006229-RA	645	379.228	29.388227	335.000000
Anogam_AGAP006231-RA	732	463.792	27.042499	377.000000
Anogam_AGAP006232-RA	870	600.229	19.509899	352.000000
Anogam_AGAP006233-RA	918	647.935	59.611463	1161.000000
Anogam_AGAP006234-RA	1266	994.883	14.713292	440.000000
Anogam_AGAP006235-RA	3150	2878.883	3.455224	299.000000
Anogam_AGAP006236-RA	798	528.828	1.446912	23.000000
Anogam_AGAP006237-RA	828	558.534	2.978171	50.000000
Anogam_AGAP006238-RA	531	273.130	108.404955	890.000000
Anogam_AGAP006239-RA	1131	859.883	5.300422	137.000000
Anogam_AGAP006240-RA	2169	1897.883	6.485768	370.000000
Anogam_AGAP006241-RA	1161	889.883	50.955628	1363.000000
Anogam_AGAP006242-RA	348	130.040	1.023319	4.000000
Anogam_AGAP006243-RA	753	484.423	45.257442	659.000000
Anogam_AGAP029069-RA	963	692.717	8.932764	186.000000
Anogam_AGAP006244-RA	2073	1801.883	16.044357	869.000000
Anogam_AGAP006245-RA	597	333.628	31.709843	318.000000
Anogam_AGAP006246-RA	630	364.859	84.798268	930.000000
Anogam_AGAP006247-RA	720	452.016	29.955026	407.000000
Anogam_AGAP006248-RA	393	160.630	62.340444	301.000000
Anogam_AGAP006249-RA	2118	1846.883	6.196525	344.000000
Anogam_AGAP006250-RA	1593	1321.883	5.385796	214.000000
Anogam_AGAP006251-RA	1029	757.883	21.904211	499.000000
Anogam_AGAP006252-RA	300	101.244	0.985779	3.000000
Anogam_AGAP006253-RA	258	79.793	2.084659	5.000000
Anogam_AGAP006254-RA	3363	3091.883	20.723462	1926.000000
Anogam_AGAP006255-RA	1110	838.883	16.021722	404.000000
Anogam_AGAP006256-RA	5466	5194.883	0.134485	21.000000
Anogam_AGAP028399-RA	1077	805.883	0.041282	1.000000
Anogam_AGAP028454-RA	795	525.865	0.000000	0.000000
Anogam_AGAP006257-RA	1782	1510.883	4.161598	189.000000
Anogam_AGAP006258-RA	2067	1795.883	13.189583	712.000000
Anogam_AGAP006259-RA	264	82.670	13.279975	33.000000
Anogam_AGAP006260-RA	1260	988.883	8.242337	245.000000
Anogam_AGAP006261-RA	771	502.161	1.126251	17.000000
Anogam_AGAP006262-RA	936	665.856	0.049963	1.000000
Anogam_AGAP006263-RA	1197	925.883	0.862352	24.000000
Anogam_AGAP006264-RB	966	695.706	18.410444	385.000000
Anogam_AGAP006265-RA	2037	1765.883	0.150715	8.000000
Anogam_AGAP006266-RA	1998	1726.883	2.986056	155.000000
Anogam_AGAP006267-RA	1233	961.883	52.744453	1525.000000
Anogam_AGAP006268-RA	285	93.189	2.855960	8.000000
Anogam_AGAP006269-RA	3276	3004.883	4.229265	382.000000
Anogam_AGAP006270-RA	1527	1255.883	8.688680	328.000000
Anogam_AGAP006271-RA	3663	3391.883	1.000434	102.000000
Anogam_AGAP006272-RA	894	624.072	7.196607	135.000000
Anogam_AGAP006273-RA	2157	1885.883	2.593174	147.000000
Anogam_AGAP029191-RA	927	656.895	0.709024	14.000000
Anogam_AGAP006275-RA	768	499.207	619.837798	9301.000000
Anogam_AGAP006278-RA	963	692.717	274.034136	5706.000000
Anogam_AGAP006279-RA	573	311.273	36.552187	342.000000
Anogam_AGAP006280-RA	5844	5572.883	3.408672	571.000000
Anogam_AGAP006281-RA	1845	1573.883	3.847052	182.000000
Anogam_AGAP006282-RA	1941	1669.883	1.314883	66.000000
Anogam_AGAP013248-RA	1401	1129.883	0.000000	0.000000
Anogam_AGAP006283-RB	420	180.586	0.000000	0.000000
Anogam_AGAP006321-RA	606	342.092	0.000000	0.000000
Anogam_AGAP006323-RA	2034	1762.883	8.643131	458.000000
Anogam_AGAP006324-RA	2430	2158.883	0.000000	0.000000
Anogam_AGAP006325-RA	990	719.636	0.046229	1.000000
Anogam_AGAP006327-RA	1044	772.883	18.035555	419.000000
Anogam_AGAP006328-RA	2523	2251.883	3.678600	249.000000
Anogam_AGAP006330-RA	1341	1069.883	4.166752	134.000000
Anogam_AGAP006339-RA	5580	5308.883	3.258586	520.000000
Anogam_AGAP006340-RA	4638	4366.883	4.113877	540.000000
Anogam_AGAP006342-RA	567	305.732	4.428077	40.693642
Anogam_AGAP006343-RA	567	305.732	14.723354	135.306358
Anogam_AGAP006344-RA	687	419.818	111.813696	1411.000000
Anogam_AGAP006345-RA	1218	946.883	0.070269	2.000000
Anogam_AGAP006346-RA	1914	1642.883	6.581212	325.000000
Anogam_AGAP006347-RB	2385	2113.883	1.117394	71.000000
Anogam_AGAP006348-RA	1530	1258.883	90.458772	3423.000000
Anogam_AGAP006349-RA	1440	1168.883	0.256154	9.000000
Anogam_AGAP006350-RA	960	689.733	0.771734	16.000000
Anogam_AGAP006353-RA	384	154.275	250.791062	1163.000000
Anogam_AGAP006354-RA	792	522.902	36.646382	576.000000
Anogam_AGAP006355-RA	1305	1033.883	7.883587	245.000000
Anogam_AGAP006356-RA	1233	961.883	3.458653	100.000000
Anogam_AGAP006357-RA	2295	2023.883	2.843739	173.000000
Anogam_AGAP006358-RA	2373	2101.883	8.103834	512.000000
Anogam_AGAP006359-RA	1107	835.883	8.278413	208.000000
Anogam_AGAP006360-RA	6231	5959.883	11.002160	1971.000000
Anogam_AGAP006361-RA	534	275.821	0.844307	7.000000
Anogam_AGAP006362-RA	1461	1189.883	0.559717	20.019058
Anogam_AGAP006363-RA	2067	1795.883	3.019525	163.000000
Anogam_AGAP006364-RA	2460	2188.883	32.342842	2128.000000
Anogam_AGAP013401-RA	1356	1084.883	17.356522	566.000000
Anogam_AGAP006365-RA	495	241.659	67.318602	489.000000
Anogam_AGAP006366-RA	3180	2908.883	35.408194	3096.000000
Anogam_AGAP006367-RA	447	201.816	58.190023	353.000000
Anogam_AGAP006368-RA	603	339.269	0.000000	0.000000
Anogam_AGAP006369-RA	1767	1495.883	0.000000	0.000000
Anogam_AGAP006370-RA	2628	2356.883	86.089404	6099.000000
Anogam_AGAP006371-RA	1407	1135.883	0.439326	15.000000
Anogam_AGAP006372-RA	546	286.594	114.107726	983.000000
Anogam_AGAP006373-RA	2880	2608.883	12.139797	952.000000
Anogam_AGAP006374-RA	1356	1084.883	9.352896	305.000000
Anogam_AGAP006375-RA	1437	1165.883	5.592813	196.000000
Anogam_AGAP006376-RA	1590	1318.883	8.580473	340.163991
Anogam_AGAP028455-RA	342	126.251	5.270176	20.000000
Anogam_AGAP006377-RB	465	216.384	22.600619	147.000000
Anogam_AGAP006378-RA	3378	3106.883	0.000000	0.000000
Anogam_AGAP006379-RA	4932	4660.883	2.940750	412.000000
Anogam_AGAP006380-RA	4959	4687.883	5.521180	778.000000
Anogam_AGAP006381-RA	2256	1984.883	0.033522	2.000000
Anogam_AGAP006382-RA	3210	2938.883	1.641401	145.000000
Anogam_AGAP006383-RA	1377	1105.883	64.136786	2132.000000
Anogam_AGAP006384-RA	2094	1822.883	2.865299	157.000000
Anogam_AGAP006385-RA	783	514.012	104.785919	1619.000000
Anogam_AGAP006386-RA	1044	772.883	22.856515	531.000000
Anogam_AGAP006387-RA	1689	1417.883	3.801052	162.000000
Anogam_AGAP006388-RA	3606	3334.883	6.743652	676.000000
Anogam_AGAP006389-RA	288	94.771	604.488725	1722.000000
Anogam_AGAP006390-RA	525	267.771	5.839341	47.000000
Anogam_AGAP006391-RA	1320	1048.883	6.153240	194.000000
Anogam_AGAP006392-RA	804	534.770	6.780918	109.000000
Anogam_AGAP006393-RA	1095	823.883	18.049751	447.000000
Anogam_AGAP006394-RA	1497	1225.883	3.256577	120.000000
Anogam_AGAP006395-RA	1257	985.883	0.000000	0.000000
Anogam_AGAP006396-RA	1263	991.883	0.000000	0.000000
Anogam_AGAP006398-RA	873	603.204	368.804269	6687.000000
Anogam_AGAP006399-RA	1335	1063.883	6.910788	221.000000
Anogam_AGAP006400-RA	1578	1306.883	19.244837	756.000000
Anogam_AGAP006402-RA	4179	3907.883	2.562442	301.000000
Anogam_AGAP006403-RA	5118	4846.883	3.425051	499.000000
Anogam_AGAP006404-RA	474	223.824	98.842532	665.000000
Anogam_AGAP006405-RA	1866	1594.883	0.020859	1.000000
Anogam_AGAP028456-RA	1122	850.883	0.000000	0.000000
Anogam_AGAP029098-RD	1770	1498.883	0.000000	0.000000
Anogam_AGAP006406-RA	1080	808.883	0.000000	0.000000
Anogam_AGAP006407-RA	1767	1495.883	0.289118	13.000000
Anogam_AGAP006408-RA	1731	1459.883	1.914213	84.000000
Anogam_AGAP006409-RA	267	84.137	66.032294	167.000000
Anogam_AGAP006410-RA	1044	772.883	123.537094	2870.000000
Anogam_AGAP006411-RA	2178	1906.883	1.168907	67.000000
Anogam_AGAP006412-RA	2553	2281.883	1.559982	107.000000
Anogam_AGAP006413-RA	1698	1426.883	10.585141	454.000000
